good_id,name,value
1620352364,Вид питания,"От порта USB, Сменный аккумулятор (нет в комплекте)"
1620352364,"Напряжение, В",5
1620352364,"Фактический размер товара, см",14.5*6.5
1620352364,Комплектация,1 Massager 1 Massage pad
1620352364,Страна-изготовитель,Китай
1803777115,Артикул,1803777115
1803777115,Тип,Миостимулятор
1803777115,Цвет,Черно-белый
1803777115,Зоны массажа,"Ноги, Руки, Тело, Поясница, Плечи, Спина"
1803777115,Особенности массажного аппарата,"Русификация, Ручные программы, Таймер"
1803777115,Материал корпуса,"Полипропилен, Силикон"
1803777115,Количество программ/режимов,4
1803777115,Вид питания,"От сети 220В, Сменная батарея"
1803777115,"Мощность массажера, Вт",5
1803777115,"Напряжение, В",4.5
1803777115,"Фактический размер товара, см",80*55*3
1803777115,Упаковка,Картонная коробка
1803777115,Комплектация,электрод/липучка - 20шт.
1803777115,Страна-изготовитель,Китай
1803777115,"Вид массажа
","Антицеллюлитный, Импульсный, Миостимулирующий, Расслабляющий, Лечебный, Оздоровительный"
1899215688,Артикул,1899215688
1899215688,Тип,Миостимулятор
1899215688,Цвет,Белый
1899215688,Вид массажа,"Импульсный, Миостимулирующий, Расслабляющий"
1899215688,Зоны массажа,"Поясница, Руки, Спина, Зона декольте, Ноги, Плечи"
1899215688,Особенности массажного аппарата,"Работает в автомобиле, Ручные программы, Таймер"
1899215688,"Максимальный рост пользователя, см",200
1899215688,Материал корпуса,ABS пластик
1899215688,Количество программ/режимов,8
1899215688,Вид питания,"Встроенный аккумулятор, От порта USB"
1899215688,"Мощность массажера, Вт",1.5
1899215688,"Напряжение, В",3.7
1899215688,"Фактический размер товара, см","13х6,5х2"
1899215688,Упаковка,Box Set
1899215688,Страна-изготовитель,Китай
1899215688,Гарантийный срок,14 дней
1899215688,Комплектация,Миостимулятор - 1 шт.; Инструкция по применению; Кабель питания; Провод для насадок - 2 шт.; Электроды
1904481224,Артикул,1904481224
1904481224,Тип,Миостимулятор
1904481224,Цвет,Оранжевый цвет
1904481224,Вид массажа,"Рефлекторный, Миостимулирующий"
1904481224,Зоны массажа,Ягодицы
1904481224,Особенности массажного аппарата,"Пульт ДУ, Съемные части"
1904481224,Материал корпуса,ABS пластик
1904481224,Количество программ/режимов,8
1904481224,Вид питания,"От порта USB, Встроенный аккумулятор"
1904481224,Упаковка,Пластиковая сумка
1904481224,Комплектация,Массажер - 1 шт + панель управления 1 шт
1904481224,Страна-изготовитель,Китай
1904481224,Гарантийный срок,180 дней
1052237722,Артикул,1052237722
1052237722,Тип,Миостимулятор
1052237722,Цвет,Бедра тренер
1052237722,Вид массажа,Миостимулирующий
1052237722,Зоны массажа,Ягодицы
1052237722,Особенности массажного аппарата,Ручные программы
1052237722,Материал корпуса,ABS пластик
1052237722,Количество программ/режимов,8
1052237722,Вид питания,От порта USB
1052237722,"Фактический размер товара, см",26.2*19.7
1052237722,Страна-изготовитель,Китай
1052237722,Гарантийный срок,180небо
1052237722,Комплектация,1 х тренажер для бедер 1 х хост-контроллер 1 х пульт дистанционного управления 1 х USB
2142925862,Артикул,2142925862
2142925862,Тип,Миостимулятор
2142925862,Цвет,Черно-серый
2142925862,Вид массажа,"Импульсный, Миостимулирующий"
2142925862,Зоны массажа,Тело
2142925862,Особенности массажного аппарата,Регулировка по размеру
2142925862,Материал корпуса,ABS пластик
2142925862,Количество программ/режимов,8
2142925862,Вид питания,"От порта USB, От сети 220В"
2142925862,"Напряжение, В",3
2142925862,"Фактический размер товара, см",110х14х2
2142925862,Упаковка,Картонная коробка
2142925862,Страна-изготовитель,Китай
2142925862,Гарантийный срок,6 месяцев
2142925862,Комплектация,- пояс миостулятор - контролёр - USB кабель - инструкция по применению
1643302493,Артикул,1643302493
1643302493,Тип,Миостимулятор
1643302493,Вид массажа,Миостимулирующий
1643302493,Вид питания,Сменная батарея
1643302493,Страна-изготовитель,Россия
1396240824,Артикул,1396240824
1396240824,Тип,Миостимулятор
1396240824,Цвет,Кнопочка
1396240824,Зоны массажа,Лицо
1396240824,Материал корпуса,"Нержавеющая сталь, Силикон"
1396240824,"Вид массажа
","Классический, Комбинированный, Миостимулирующий, Расслабляющий, Роликовый"
2086163127,Артикул,2086163127
2086163127,Тип,Миостимулятор
2086163127,Зоны массажа,"Тело, Ягодицы"
2230230655,Артикул,2230230655
2230230655,Тип,Миостимулятор
2230230655,Цвет,"Насадка ""Лопатка"""
2230230655,Зоны массажа,"Лицо, Область вокруг глаз"
2230230655,Материал корпуса,Силикон
2230230655,Страна-изготовитель,Россия
2230230655,"Вид массажа
","Вибрационный, Классический, Комбинированный, Разминание, Расслабляющий"
2037071344,Артикул,2037071344
2037071344,Тип,Миостимулятор
2037071344,Цвет,Для глаз Красивый цвет B263
2037071344,Зоны массажа,"Область вокруг глаз, Лицо"
2037071344,Особенности массажного аппарата,Съемные части
2037071344,Материал корпуса,ABS пластик
2037071344,Вид питания,Внешний источник питания
2037071344,Страна-изготовитель,Китай
2037071344,"Вид массажа
","Импульсный, Лечебный, Миостимулирующий, Оздоровительный, Акупунктурный"
2037071344,Комплектация,1 маска очки электрод для области вокруг глаз для миостимулятора Y231
1489305708,Артикул,1489305708
1489305708,Тип,Миостимулятор
1489305708,Цвет,Черный
1489305708,Вид массажа,Вибрационный
1489305708,Зоны массажа,"Тело, Спина"
1489305708,Материал корпуса,Пластик
1489305708,Количество программ/режимов,6
1489305708,Вид питания,Сменная батарея
1489305708,"Напряжение, В",1.5
1489305708,Упаковка,Картонная коробка
1489305708,Комплектация,Тренажер миостимулятор
1489305708,Страна-изготовитель,Китай
1893801813,Артикул,1893801813
1893801813,Тип,Миостимулятор
1893801813,Цвет,Чёрный
1893801813,Вид массажа,"Импульсный, Миостимулирующий"
1893801813,Зоны массажа,Тело
1893801813,Материал корпуса,ABS пластик
1893801813,Количество программ/режимов,18
1893801813,Вид питания,Сменная батарея
1893801813,Упаковка,Картонная коробка
1893801813,Страна-изготовитель,Китай
1893801813,Комплектация,3 функциональных датчиков; 3 коврика наклеиваемых ; Пульт управления ; USB кабель зарядка; 6 батарей АА 1.5 вольт
1895177330,Артикул,1895177330
1895177330,Тип,Миостимулятор
1895177330,Цвет,6 режимов - 2 в 1 Красивый цвет Q337
1895177330,Вид массажа,Рефлекторный
1895177330,Зоны массажа,Спина
1895177330,Особенности массажного аппарата,Подогрев
1895177330,Материал корпуса,ABS пластик
1895177330,Количество программ/режимов,1
1895177330,Вид питания,Внешний источник питания
1895177330,"Мощность массажера, Вт",24
1895177330,"Фактический размер товара, см",32.5*29.5*11.6
1895177330,Страна-изготовитель,Китай
1895177330,Комплектация,В комплект входят：Массажная подушка для ног*1Массажная подушка для шеи*1USB-кабель*1Пластырь*1Пульт дистанционного управления*1Основной блок*1Руководство пользователя*1 G884
1660584086,Артикул,1660584086
1660584086,Тип,Миостимулятор
1660584086,Зоны массажа,"Ноги, Шея, Поясница, Плечи, Ягодицы, Спина"
1660584086,Особенности массажного аппарата,"Работает в автомобиле, Ручные программы, Съемные части"
1660584086,"Максимальный рост пользователя, см",250
1660584086,Материал корпуса,Пластик
1660584086,Количество программ/режимов,8
1660584086,Вид питания,"Встроенный аккумулятор, От порта USB"
1660584086,"Мощность массажера, Вт",24
1660584086,"Напряжение, В",3.7
1660584086,"Фактический размер товара, см",15х6х1
1660584086,Упаковка,"Целлофановый пакет, Картонная коробка"
1660584086,Страна-изготовитель,Китай
1660584086,Гарантийный срок,30 дней
1660584086,"Вид массажа
","Импульсный, Миостимулирующий, Расслабляющий, Комбинированный, Оздоровительный, Лимфодренажный"
1818888520,Артикул,1818888520
1818888520,Тип,Миостимулятор
1818888520,Цвет,USB-PC Массажер для мышц тазового дна
1818888520,Вид массажа,"Вакуумный, Рефлекторный, Вибрационный"
1818888520,Зоны массажа,"Ягодицы, Зона декольте"
1818888520,"Максимальный рост пользователя, см",200
1818888520,Материал корпуса,ABS пластик
1818888520,Количество программ/режимов,5
1818888520,Вид питания,От порта USB
1818888520,"Мощность массажера, Вт",10
1818888520,"Напряжение, В",220
1818888520,"Фактический размер товара, см",28*17*17
1818888520,Упаковка,Картонный бокс + DigiPak
1818888520,Комплектация,Прибор + пульт дистанционного управления
1818888520,Страна-изготовитель,Китай
1818888520,Гарантийный срок,90 дней
1818888520,Особенности массажного аппарата,"Работает в автомобиле, Ручные программы, Сканирование тела, Пульт ДУ, Подогрев"
1735583839,Артикул,1735583839
1735583839,Тип,Миостимулятор
1735583839,Цвет,Белый
1735583839,Вид массажа,Миостимулирующий
1735583839,Зоны массажа,"Тело, Поясница, Спина, Руки, Ноги"
1735583839,Особенности массажного аппарата,"Регулировка роликов, Подогрев"
1735583839,"Максимальный рост пользователя, см",200
1735583839,Материал корпуса,Пластик
1735583839,Количество программ/режимов,8
1735583839,Вид питания,"От сети 220В, Сменная батарея"
1735583839,Страна-изготовитель,Китай
1735583839,Комплектация,Массажер. Тапочки-электроды. Перчатки-электроды. Носки-электроды. Напульсники-нарукавники-электроды. 16 липучек электродов. Два шнура для накладок (на 2 и 4 электрода). Адаптер к массажеру (для работы от сети или USB).
885997808,Артикул,885997808
885997808,Тип,Миостимулятор
885997808,Цвет,20 электродов
885997808,Зоны массажа,"Лицо, Ноги, Плечи, Поясница, Руки, Тело"
885997808,Материал корпуса,ABS пластик
885997808,Количество программ/режимов,8
885997808,Упаковка,Подарочный футляр
885997808,Страна-изготовитель,Китай
885997808,Гарантийный срок,1080
885997808,"Вид массажа
","Антицеллюлитный, Вакуумный, Импульсный, Классический, Миостимулирующий, Лимфодренажный"
885997808,Комплектация,"Технические параметры Номинальное напряжение: 4,5 V Номинальные рабочие часы: 5-30 минут Номинальная мощность: 0,15 w Вес: 176 г"
2019132260,Артикул,2019132260
2019132260,Тип,Миостимулятор
2019132260,Цвет,Оранжевый
2019132260,Зоны массажа,Тело
2019132260,Страна-изготовитель,Китай
2019132260,Гарантийный срок,1 год
2019132260,Комплектация,Тренажер - 1 шт Зарядное устройство - 1 шт Инструкция на английском языке - 1 шт
1606239381,Артикул,1606239381
1606239381,Тип,Миостимулятор
1606239381,Вид массажа,"Вибрационный, Импульсный"
1606239381,Зоны массажа,Ноги
1606239381,Особенности массажного аппарата,Таймер
1606239381,Материал корпуса,"ABS пластик, Искусственная кожа"
1606239381,Количество программ/режимов,8
1606239381,Вид питания,Встроенный аккумулятор
1606239381,"Мощность массажера, Вт",3
1606239381,"Напряжение, В",3.7
1606239381,"Фактический размер товара, см",27*29*3
1606239381,Упаковка,Бумажный пакет
1606239381,Комплектация,"Массаж, массажный коврик, зарядная линия"
1606239381,Страна-изготовитель,Китай
1606239381,Гарантийный срок,14 дней
1536812130,Артикул,1536812130
1536812130,Тип,Миостимулятор
1536812130,Цвет,Белый
1536812130,Вид массажа,Миостимулирующий
1536812130,Зоны массажа,"Ноги, Плечи, Поясница, Руки, Спина, Тело"
1536812130,Материал корпуса,Пластик
1536812130,Количество программ/режимов,6
1536812130,Вид питания,Встроенный аккумулятор
1536812130,Комплектация,"Массажер, 1 разъем для подключения электродов, 4 электрода"
1536812130,Страна-изготовитель,Китай
976038772,Артикул,976038772
976038772,Тип,Миостимулятор
976038772,Цвет,Массажер+ Пластырь
976038772,Вид массажа,"Вибрационный, Рефлекторный, Расслабляющий"
976038772,Зоны массажа,"Плечи, Поясница, Руки, Ноги, Спина, Тело"
976038772,Особенности массажного аппарата,Подогрев
976038772,Материал корпуса,ABS пластик
976038772,Количество программ/режимов,8
976038772,Вид питания,От порта USB
976038772,"Напряжение, В",3.7
976038772,Страна-изготовитель,Китай
976038772,Гарантийный срок,180
976038772,Комплектация,Пластырь - 1 шт.массажер миостимулятор - 1 шт. USB шнур - 1 шт.инструкция - 1 шт.
1672271247,Артикул,1672271247
1672271247,Тип,Миостимулятор
1672271247,Цвет,"Белый, серебро"
1672271247,Вид массажа,"Вибрационный, Лечебный, Миостимулирующий"
1672271247,Зоны массажа,"Ягодицы, Поясница"
1672271247,Особенности массажного аппарата,"Подогрев, Ручные программы, Съемные части"
1672271247,Материал корпуса,ABS пластик
1672271247,Количество программ/режимов,7
1672271247,Вид питания,"От сети 220В, От порта USB"
1672271247,"Фактический размер товара, см",14
1672271247,Упаковка,Картонная коробка
1672271247,Страна-изготовитель,Китай
1672271247,Гарантийный срок,14 дней
1672271247,Комплектация,Хост компьютер - 1 шт.; Инструкция - 1 шт.; Провод соединяющий хост и зонд - 1 шт.; Зонд для влагалища - 1 шт.; Чехол для хранения - 1 шт. Салфетки - 2 шт.
1916582400,Артикул,1916582400
1916582400,Тип,Миостимулятор
1916582400,Цвет,720 Grey-6-Gear Здоровая модель с 4 массажями головы
1916582400,Зоны массажа,Область вокруг глаз
1916582400,Особенности массажного аппарата,"Ручные программы, Регулировка роликов, Съемные части"
1916582400,Количество программ/режимов,6
1916582400,Вид питания,"Встроенный аккумулятор, От порта USB"
1916582400,Упаковка,"Коробка-""книжка"""
1916582400,Комплектация,4
1916582400,Страна-изготовитель,Китай
1916582400,"Вид массажа
","Акупрессурный, Акупунктурный, Антицеллюлитный, Вибрационный, Перкусионный"
1209323331,Артикул,1209323331
1209323331,Тип,Миостимулятор
1209323331,Зоны массажа,"Лицо, Ноги, Руки, Спина, Тело, Ягодицы"
1209323331,Особенности массажного аппарата,Русификация
1209323331,Материал корпуса,ABS пластик
1209323331,Количество программ/режимов,5
1209323331,Вид питания,"От сети 220В, Внешний источник питания"
1209323331,"Мощность массажера, Вт",24
1209323331,"Напряжение, В",24
1209323331,"Фактический размер товара, см",6
1209323331,Упаковка,Картонная коробка
1209323331,Комплектация,Аппарат HIFU 3.0; блок питание; гель в подарок
1209323331,Страна-изготовитель,Китай
1209323331,Гарантийный срок,6 месяцев
1209323331,"Вид массажа
","Импульсный, Комбинированный, Лимфодренажный, Миостимулирующий, Расслабляющий, Рефлекторный"
1499136215,Артикул,1499136215
1499136215,Тип,Миостимулятор
1499136215,Цвет,Кремовый
1499136215,Вид массажа,Миостимулирующий
1499136215,Зоны массажа,"Зона декольте, Ноги, Руки, Тело, Ягодицы, Лицо"
1499136215,Особенности массажного аппарата,"Ручные программы, Съемные части, Таймер"
1499136215,Материал корпуса,Металл
1499136215,Количество программ/режимов,4
1499136215,Вид питания,От сети 220В
1499136215,"Мощность массажера, Вт",50
1499136215,Упаковка,Картонная коробка
1499136215,Страна-изготовитель,Китай
1499136215,Гарантийный срок,1 мес
1499136215,Комплектация,аппарат миостимуляции -1 шт; пластины для тела - 20 шт; пластины для груди - 2 шт; пластины для лица - 2 шт; фиксаторы пластинок; шнур питания; гель в подарок!
1402653609,Артикул,1402653609
1402653609,Тип,Миостимулятор
1402653609,Цвет,Белый
1402653609,Зоны массажа,"Ноги, Плечи, Поясница, Руки, Спина, Тело"
1402653609,Особенности массажного аппарата,"Русификация, Таймер, Ручные программы"
1402653609,Материал корпуса,HPL пластик
1402653609,Количество программ/режимов,4
1402653609,Вид питания,"От сети 220В, Сменная батарея"
1402653609,"Мощность массажера, Вт",5
1402653609,"Напряжение, В",4.5
1402653609,"Фактический размер товара, см",150*10*5
1402653609,Упаковка,Картонная коробка
1402653609,Страна-изготовитель,Китай
1402653609,"Вид массажа
","Антицеллюлитный, Импульсный, Лечебный, Миостимулирующий, Расслабляющий, Оздоровительный"
1402653609,Комплектация,мио стимулятор - 1шт. блок питания - 1 шт. электрод/липучка - 16шт. перчатки 1 пара. тапочки 1 пара.
1670160213,Артикул,1670160213
1670160213,Тип,Миостимулятор
1670160213,Цвет,Mini Massager
1670160213,Вид массажа,"Вибрационный, Миостимулирующий"
1670160213,Зоны массажа,"Тело, Шея, Поясница, Плечи, Ягодицы"
1670160213,Особенности массажного аппарата,Ручные программы
1670160213,Материал корпуса,"ABS пластик, Пластик"
1670160213,Количество программ/режимов,8
1670160213,Вид питания,"От порта USB, Сменный аккумулятор (нет в комплекте)"
1670160213,"Напряжение, В",5
1670160213,"Фактический размер товара, см",14.5*6.5
1670160213,Комплектация,1 Massager 1 Massage pad
1670160213,Страна-изготовитель,Китай
2230223350,Артикул,2230223350
2230223350,Тип,Миостимулятор
2230223350,Цвет,Рогатка большая
2230223350,Зоны массажа,"Лицо, Область вокруг глаз, Руки, Шея"
2230223350,Материал корпуса,"Нержавеющая сталь, Силикон"
2230223350,Страна-изготовитель,Россия
2230223350,"Вид массажа
","Классический, Импульсный, Комбинированный, Разминание, Расслабляющий, Роликовый"
1128511450,Артикул,1128511450
1128511450,Тип,Миостимулятор
1128511450,Цвет,Черный
1128511450,Зоны массажа,"Тело, Лицо, Ноги, Ягодицы, Руки, Спина"
1128511450,Особенности массажного аппарата,"Подогрев, Пульт ДУ, Ручные программы"
1128511450,Материал корпуса,"ABS пластик, Пластик"
1128511450,Количество программ/режимов,6
1128511450,Вид питания,"Встроенный аккумулятор, От порта USB"
1128511450,Комплектация,Массажер электрический - 1 шт; Кабель для зарядки Пульт ДУ
1128511450,Страна-изготовитель,Китай
1128511450,"Вид массажа
","Расслабляющий, Лимфодренажный, Антицеллюлитный, Вибрационный, Импульсный"
2065867702,Артикул,2065867702
2065867702,Тип,Миостимулятор
2065867702,Цвет,Массажер с пультом
2065867702,Вид массажа,"Вибрационный, Рефлекторный, Расслабляющий, Миостимулирующий"
2065867702,Зоны массажа,"Тело, Поясница, Ноги, Шея, Плечи, Руки"
2065867702,Особенности массажного аппарата,"Ручные программы, Пульт ДУ"
2065867702,Материал корпуса,ABS пластик
2065867702,Количество программ/режимов,8
2065867702,"Напряжение, В",3.3
2065867702,"Фактический размер товара, см",60*40*15mm
2065867702,Упаковка,Box Set
2065867702,Страна-изготовитель,Китай
2065867702,Гарантийный срок,180 дней
2065867702,Комплектация,Хост EMS x1 Гелевый пластырь x2 Пульт дистанционного управления x1 Кабель передачи данных x1
1917592982,Артикул,1917592982
1917592982,Тип,Миостимулятор
1917592982,Цвет,Белый
1917592982,Зоны массажа,"Спина, Руки, Ноги, Плечи, Ягодицы, Тело"
1917592982,Материал корпуса,ABS пластик
1917592982,Количество программ/режимов,16
1917592982,Вид питания,"Встроенный аккумулятор, От порта USB"
1917592982,"Мощность массажера, Вт",0.075
1917592982,"Фактический размер товара, см",10х5
1917592982,Упаковка,Картонная коробка
1917592982,Страна-изготовитель,Китай
1917592982,"Вид массажа
","Акупрессурный, Гуаша, Импульсный, Расслабляющий, Шиацу, Миостимулирующий"
1917592982,Особенности массажного аппарата,"Ручные программы, Съемные части, Таймер, Работает в автомобиле"
1917592982,Комплектация,Импульсный массажер с током - 1 шт; Электроды - 8 шт; USB-кабель - 1 шт; Инструкция - 1 шт.
1200295547,Артикул,1200295547
1200295547,Тип,Миостимулятор
1200295547,Цвет,"Серебристый, зеленый"
1200295547,Вид массажа,"Акупунктурный, Миостимулирующий, Расслабляющий"
1200295547,Зоны массажа,"Голова, Ноги, Плечи, Руки, Спина, Шея"
1200295547,Особенности массажного аппарата,Ручные программы
1200295547,Материал корпуса,Пластик
1200295547,Количество программ/режимов,9
1200295547,"Фактический размер товара, см",21
1200295547,Упаковка,Коробка
1200295547,Комплектация,Электронная массажная ручка Насадки - 3 шт. Упаковка
1200295547,Страна-изготовитель,Китай
1759477281,Артикул,1759477281
1759477281,Тип,Миостимулятор
1759477281,Цвет,Черный
1759477281,Вид массажа,"Импульсный, Лечебный, Миостимулирующий"
1759477281,Зоны массажа,Ноги
1759477281,Особенности массажного аппарата,Работает в автомобиле
1759477281,Материал корпуса,Нейлон
1759477281,Количество программ/режимов,8
1759477281,Вид питания,"От порта USB, Встроенный аккумулятор"
1759477281,"Мощность массажера, Вт",24
1759477281,"Напряжение, В",3.7
1759477281,"Фактический размер товара, см",29*27*1.5
1759477281,Страна-изготовитель,Китай
1759477281,Гарантийный срок,гарантия Озон
1759477281,Комплектация,"коврик-миостимулятор, блок управления, провод зарядки USB, пульт управления"
389740709,Артикул,389740709
389740709,Тип,Миостимулятор
389740709,Цвет,Черный
389740709,Зоны массажа,"Тело, Ноги, Ягодицы, Руки, Плечи, Спина"
389740709,Особенности массажного аппарата,"Пульт ДУ, Ручные программы"
389740709,Материал корпуса,"ABS пластик, Полипропилен"
389740709,Вид питания,Сменная батарея
389740709,Страна-изготовитель,Китай
389740709,"Вид массажа
","Вибрационный, Антицеллюлитный, Миостимулирующий, Оздоровительный, Расслабляющий, Импульсный"
389740709,Комплектация,"Накладка для пресса - 1 шт., Накладка для рук, ног или бедер - 2 шт., Пульт управления - 3 шт."
2269102043,Артикул,2269102043
2269102043,Тип,Миостимулятор
2269102043,Цвет,"Насадка ""ЛогоЛего"""
2269102043,Вид массажа,"Вибрационный, Классический, Комбинированный, Расслабляющий"
2269102043,Зоны массажа,"Область вокруг глаз, Лицо"
2269102043,Материал корпуса,Силикон
2269102043,Страна-изготовитель,Россия
2230223892,Артикул,2230223892
2230223892,Тип,Миостимулятор
2230223892,Цвет,ЛогоРогаткаЁжик
2230223892,Зоны массажа,"Лицо, Область вокруг глаз, Руки, Шея"
2230223892,Материал корпуса,"Силикон, Нержавеющая сталь"
2230223892,Упаковка,Картонная коробка
2230223892,Страна-изготовитель,Россия
2230223892,"Вид массажа
","Роликовый, Разминание, Миостимулирующий, Классический, Комбинированный"
1620286413,Артикул,1620286413
1620286413,Тип,Миостимулятор
1620286413,Цвет,Мини-хост
1620286413,Вид массажа,"Вибрационный, Миостимулирующий"
1620286413,Зоны массажа,"Поясница, Ягодицы"
1620286413,Особенности массажного аппарата,Ручные программы
1620286413,"Максимальный рост пользователя, см",220
1620286413,Материал корпуса,"ABS пластик, Пластик"
1620286413,Количество программ/режимов,8
1620286413,Вид питания,Сменный аккумулятор (нет в комплекте)
1620286413,"Напряжение, В",5
1620286413,Упаковка,Бумажная обертка
1620286413,Комплектация,1 Massager 1 Massage pad
1620286413,Страна-изготовитель,Китай
1717711540,Артикул,1717711540
1717711540,Тип,Миостимулятор
1717711540,Цвет,Голубой
1717711540,Вид массажа,"Миостимулирующий, Импульсный"
1717711540,Зоны массажа,"Зона декольте, Ноги, Руки, Тело, Ягодицы, Лицо"
1717711540,Особенности массажного аппарата,"Ручные программы, Съемные части, Таймер"
1717711540,Материал корпуса,Металл
1717711540,Количество программ/режимов,4
1717711540,Вид питания,От сети 220В
1717711540,"Мощность массажера, Вт",50
1717711540,"Напряжение, В",220
1717711540,Упаковка,Картонная коробка
1717711540,Страна-изготовитель,Китай
1717711540,Гарантийный срок,1 мес.
1717711540,Комплектация,аппарат миостимуляции -1 шт; пластины для тела - 20 шт; пластины для груди - 2 шт; пластины для лица - 2 шт; фиксаторы пластинок; шнур питания; гель в подарок!
1766772230,Артикул,1766772230
1766772230,Тип,Миостимулятор
1766772230,Цвет,2XL/3XL(17.5*106cm)
1766772230,Зоны массажа,"Поясница, Тело"
1766772230,Материал корпуса,"ABS пластик, Текстиль"
1766772230,Количество программ/режимов,1
1766772230,Вид питания,Встроенный аккумулятор
1766772230,"Фактический размер товара, см",106cm
1766772230,Упаковка,RETAIL BOX
1766772230,Комплектация,1
1766772230,Страна-изготовитель,Китай
1766772230,"Вид массажа
","Вибрационный, Импульсный, Перкусионный, Рефлекторный, Антицеллюлитный"
1766772230,Особенности массажного аппарата,"Пульт ДУ, Съемные части, Таймер, Ручные программы, Регулировка по размеру"
1623242033,Артикул,1623242033
1623242033,Тип,Миостимулятор
1623242033,Цвет,Синий
1623242033,Вид массажа,Миостимулирующий
1623242033,Зоны массажа,"Тело, Спина, Зона декольте"
1623242033,Особенности массажного аппарата,Съемные части
1623242033,Материал корпуса,ABS пластик
1623242033,Количество программ/режимов,8
1623242033,Вид питания,Встроенный аккумулятор
1623242033,"Напряжение, В",5
1623242033,Упаковка,Box Set
1623242033,Комплектация,Массажер патч - 3 шт. панель управления - 3 шт. USB - 1 шт.
1623242033,Страна-изготовитель,Китай
1623242033,Гарантийный срок,180 дней
2038655424,Артикул,2038655424
2038655424,Тип,Миостимулятор
2038655424,Цвет,Массажер для ног
2038655424,Вид массажа,"Импульсный, Миостимулирующий, Оздоровительный, Расслабляющий"
2038655424,Зоны массажа,Ноги
2038655424,Материал корпуса,Пластик
2038655424,Количество программ/режимов,9
2038655424,Вид питания,Встроенный аккумулятор
2038655424,"Напряжение, В",5
2038655424,Упаковка,Коробка
2038655424,Комплектация,Массажер*1/Пластырь для ног*1/ Провод для зарядки*1
2038655424,Страна-изготовитель,Китай
2038655424,Гарантийный срок,30 дней
1098889090,Артикул,1098889090
1098889090,Тип,Миостимулятор
1098889090,Цвет,Черный матовый
1098889090,Вид массажа,"Вибрационный, Импульсный, Комбинированный"
1098889090,Зоны массажа,"Поясница, Тело"
1098889090,Особенности массажного аппарата,"Таймер, Ручные программы, Работает в автомобиле"
1098889090,"Максимальный рост пользователя, см",230
1098889090,Материал корпуса,"ABS пластик, Экокожа"
1098889090,Количество программ/режимов,6
1098889090,Вид питания,От порта USB
1098889090,"Мощность массажера, Вт",5
1098889090,"Напряжение, В",3
1098889090,"Фактический размер товара, см",115х14
1098889090,Упаковка,Картонная коробка
1098889090,Комплектация,пояс 1 шт контроллер 1 шт зарядка USB 1 шт инструкция
1098889090,Страна-изготовитель,Китай
1098889090,Гарантийный срок,14 дней
650325408,Артикул,650325408
650325408,Тип,Миостимулятор
650325408,Цвет,Черный
650325408,Зоны массажа,"Тело, Ноги, Ягодицы, Плечи, Руки, Спина"
650325408,Особенности массажного аппарата,"Пульт ДУ, Ручные программы"
650325408,Материал корпуса,"ABS пластик, Полипропилен"
650325408,Вид питания,Сменная батарея
650325408,Страна-изготовитель,Китай
650325408,"Вид массажа
","Вибрационный, Антицеллюлитный, Миостимулирующий, Оздоровительный, Расслабляющий, Импульсный"
650325408,Комплектация,"Накладка для пресса - 1 шт., Накладка для рук, ног или бедер - 2 шт., Пульт управления - 3 шт."
1695280637,Артикул,1695280637
1695280637,Тип,Миостимулятор
1695280637,Цвет,Черный
1695280637,Вид массажа,"Импульсный, Миостимулирующий, Комбинированный"
1695280637,Зоны массажа,"Ноги, Плечи, Поясница, Руки, Спина, Ягодицы"
1695280637,Особенности массажного аппарата,Съемные части
1695280637,Упаковка,Easy pack
1695280637,Страна-изготовитель,Китай
1695280637,Гарантийный срок,365
1695280637,Комплектация,"массажная пластинка для контрольного блока 2шт,массажная пластинка с однополярным подключением 4шт"
2281939353,Артикул,2281939353
2281939353,Тип,Миостимулятор
2281939353,Цвет,Гелевый пластырь*5(без массажера)
2281939353,Зоны массажа,"Плечи, Шея, Поясница, Ноги, Тело"
2281939353,Особенности массажного аппарата,"Русификация, Таймер"
2281939353,Материал корпуса,"ABS пластик, Искусственная кожа"
2281939353,Количество программ/режимов,8
2281939353,"Мощность массажера, Вт",0
2281939353,"Фактический размер товара, см",15
2281939353,Упаковка,Box Set
2281939353,Комплектация,гелевыми патчами - 5шт；герметичный пакет 1шт;
2281939353,Страна-изготовитель,Россия
2281939353,Гарантийный срок,30 дней
2281939353,"Вид массажа
","Импульсный, Рефлекторный, Расслабляющий, Миостимулирующий, Оздоровительный"
979842418,Артикул,979842418
979842418,Тип,Миостимулятор
979842418,Цвет,Белый
979842418,Зоны массажа,"Ноги, Плечи, Поясница, Тело, Шея"
979842418,Особенности массажного аппарата,"Работает в автомобиле, Ручные программы"
979842418,Материал корпуса,ABS пластик
979842418,Количество программ/режимов,6
979842418,Вид питания,Сменная батарея
979842418,Упаковка,Картонная коробка
979842418,Комплектация,"массажер, инструкция, 2 батарейки, 2 электропатчи"
979842418,Страна-изготовитель,Китай
979842418,"Вид массажа
","Акупунктурный, Вибрационный, Импульсный, Миостимулирующий, Оздоровительный"
1904502856,Артикул,1904502856
1904502856,Тип,Миостимулятор
1904502856,Цвет,Живот
1904502856,Вид массажа,"Рефлекторный, Миостимулирующий"
1904502856,Зоны массажа,Тело
