,good_id,marketplace,name,value
11338,189042789,wb,Действие,"улучшение кровообращения, восстановление; расслабление шеи; профилактика остеохондроза"
11339,189042789,wb,Доп. опции массажера,Автомобильная подушка; беспроводной массажер; косметический массажер
11340,189042789,wb,Страна производства,Китай
11341,189042789,wb,Вес с упаковкой (кг),0.001 кг
11342,189042789,wb,Длина упаковки,15 см
11343,189042789,wb,Высота упаковки,5 см
11344,189042789,wb,Ширина упаковки,19 см
11345,216844557,wb,Цвет,серый
11346,216844557,wb,Модель,Вибромассажер антицеллюлитный Nozomi MH-102; Массажер ручной от целлюлита; массажер бытовой для похудения
11347,216844557,wb,Гарантийный срок,1 - год
11348,216844557,wb,Питание,от сети
11349,216844557,wb,Тип массажера,ударно-кулачковый; ионное воздействие
11350,216844557,wb,Зона массажа,"массаж шеи; массаж ног, ступней и в области голеней; массаж спины, бедер"
11351,216844557,wb,Действие,"снятие болей в мышцах; уменьшение жировых отложений; стимулирует лимфообращение, обменные процессы"
11352,216844557,wb,Доп. опции массажера,Для всех групп мышц; Длинная ручка; для здоровья спины и тела
11353,216844557,wb,Количество роликов,2 ролика
11354,216844557,wb,Комплектация,Массажер медицинский с лампой ионного излучения-1 шт; Гарантийная карта - 1 шт; упаковочная картонная коробка - 1 шт
11355,216844557,wb,Страна производства,Китай
11356,216844557,wb,Длина упаковки,41 см
11357,216844557,wb,Высота упаковки,14 см
11358,216844557,wb,Ширина упаковки,15 см
11359,244057344,wb,Цвет,черный; красный
11360,244057344,wb,Гарантийный срок,1 год
11361,244057344,wb,Питание,от сети
11362,244057344,wb,Количество режимов работы,5 режимов
11363,244057344,wb,Количество насадок,1 шт.
11364,244057344,wb,Тип массажера,вибромассажер; тепловой; электроимпульсный
11365,244057344,wb,Зона массажа,голова; лицо; тело
11366,244057344,wb,Форма массажера,ручной электромассажер
11367,244057344,wb,Действие,коррекция фигуры; снятие мышечного напряжения; снятие отечности
11368,244057344,wb,Доп. опции массажера,вибромассаж; электромиостимуляция; инфракрасный излучатель
11369,244057344,wb,Количество роликов,30
11370,244057344,wb,Комплектация,Массажер - 1 шт. Инструкция - 1 шт.
11371,244057344,wb,Страна производства,Китай
11372,244057344,wb,Вес с упаковкой (кг),0.62 кг
11373,244057344,wb,Длина упаковки,24 см
11374,244057344,wb,Высота упаковки,11 см
11375,244057344,wb,Ширина упаковки,19 см
11376,383760972,wb,Цвет,серый; белый
11377,383760972,wb,Максимальный вес (кг),250 кг
11378,383760972,wb,Модель тренажера,AST-300V
11379,383760972,wb,Система нагрузки,электромагнитная
11380,383760972,wb,Комплектация,массажер; электроды 4 шт; пульт управления; Шнур питания; инструкция
11381,383760972,wb,Страна производства,Китай
11382,383760972,wb,Высота предмета,6 см
11383,383760972,wb,Длина предмета,35 см
11384,383760972,wb,Ширина предмета,25 см
11385,383760972,wb,Вес без упаковки (кг),1.2 кг
11386,383760972,wb,Длина упаковки,34 см
11387,383760972,wb,Высота упаковки,10 см
11388,383760972,wb,Ширина упаковки,38 см
11389,382999552,wb,Цвет,черный; белый
11390,382999552,wb,Модель,Тренажер
11391,382999552,wb,Питание,от сети
11392,382999552,wb,Количество режимов работы,99 режимов
11393,382999552,wb,Тип массажера,оздоровление; вибрационный; Массажер для ног
11394,382999552,wb,Зона массажа,ягодицы; ноги; живот
11395,382999552,wb,Форма массажера,напольная платформа
11396,382999552,wb,Действие,антицеллюлитное; для похудения; Лимфодренажный массажер
11397,382999552,wb,Мин. продолжительность автономной работы,15 мин
11398,382999552,wb,Доп. опции массажера,пульт ДУ; регулировка скорости; Bluetooth подключение
11399,382999552,wb,Комплектация,Виброплатформа - 1 шт.; эспандер - 2 шт.; Пульт ДУ - 1 шт.; Шнур питания - 1 шт.; Инструкция на русском языке
11400,382999552,wb,Страна производства,Китай
11401,382999552,wb,Высота предмета,31 см
11402,382999552,wb,Ширина предмета,53 см
11403,382999552,wb,Глубина предмета,13 см
11404,382999552,wb,Вес без упаковки (кг),7 кг
11405,382999552,wb,Вес с упаковкой (кг),8 кг
11406,382999552,wb,Длина упаковки,65 см
11407,382999552,wb,Высота упаковки,15 см
11408,382999552,wb,Ширина упаковки,37 см
11409,179327762,wb,Цвет,белый
11410,179327762,wb,Питание,USB; от аккумулятора
11411,179327762,wb,Количество режимов работы,4
11412,179327762,wb,Тип массажера,микротоковый; для ног; для всего тела
11413,179327762,wb,Зона массажа,массаж тела; массажер для ног электрический; массаж спины и поясницы
11414,179327762,wb,Действие,"улучшение кровообращения, восстановление; расслабление шеи; профилактика остеохондроза"
11415,179327762,wb,Доп. опции массажера,Автомобильная подушка; беспроводной массажер; косметический массажер
11416,179327762,wb,Страна производства,Китай
11417,179327762,wb,Высота предмета,15 см
11418,179327762,wb,Вес с упаковкой (кг),1 кг
11419,179327762,wb,Длина упаковки,15 см
11420,179327762,wb,Высота упаковки,19 см
11421,179327762,wb,Ширина упаковки,5 см
11422,386261736,wb,Цвет,белый
11423,386261736,wb,Питание,USB; от аккумулятора
11424,386261736,wb,Количество режимов работы,4
11425,386261736,wb,Тип массажера,микротоковый; для ног; для всего тела
11426,386261736,wb,Зона массажа,массаж тела; массажер для ног электрический; массаж спины и поясницы
11427,386261736,wb,Действие,"улучшение кровообращения, восстановление; расслабление шеи; профилактика остеохондроза"
11428,386261736,wb,Доп. опции массажера,Автомобильная подушка; беспроводной массажер; косметический массажер
11429,386261736,wb,Страна производства,Китай
11430,386261736,wb,Высота предмета,15 см
11431,386261736,wb,Вес с упаковкой (кг),1 кг
11432,386261736,wb,Длина упаковки,15 см
11433,386261736,wb,Высота упаковки,19 см
11434,386261736,wb,Ширина упаковки,5 см
11435,145745754,wb,Цвет,белый
11436,145745754,wb,Модель,Neck Massager HX-5880
11437,145745754,wb,Гарантийный срок,Один год
11438,145745754,wb,Питание,Батареи ААА - 2 шт
11439,145745754,wb,Количество режимов работы,6
11440,145745754,wb,Тип массажера,электрический; импульсный электрический массажер
11441,145745754,wb,Зона массажа,ноги; ягодицы; Шея плечи
11442,145745754,wb,Действие,массажер; массаж для тела; массаж шеи и плеч
11443,145745754,wb,Доп. опции массажера,Автоматическое выключение; Оздоровительный массаж; Массаж для красоты и здоровья женщины
11444,145745754,wb,Количество роликов,без роликов
11445,145745754,wb,Страна производства,Китай
11446,145745754,wb,Вес без упаковки (кг),0.5 кг
11447,145745754,wb,Вес с упаковкой (кг),0.7 кг
11448,145745754,wb,Длина упаковки,6 см
11449,145745754,wb,Высота упаковки,20 см
11450,145745754,wb,Ширина упаковки,22 см
11451,136321945,wb,Цвет,белый
11452,136321945,wb,Материал изделия,вибромассажер для тела для спины; тренажеры для дома массажер для бедер; миостимулятор для тела
11453,136321945,wb,Вид застежки,массажный пояс на резинке; пояс на эластичной резинке
11454,136321945,wb,Особенности модели,Для похудения ягодиц и бедер для мужчин и женщин
11455,136321945,wb,Страна производства,Китай
11456,136321945,wb,Вес товара с упаковкой (г),200 г
11457,124159035,wb,Цвет,черный
11458,124159035,wb,Модель тренажера,тренажер для бедер/укрепления мышц тазового дна; Интимный тренажер; Для интимных мышц
11459,124159035,wb,Система нагрузки,механическая
11460,124159035,wb,Комплектация,тренажер; инструкция
11461,124159035,wb,Страна производства,Китай
11462,124159035,wb,Длина упаковки,23 см
11463,124159035,wb,Высота упаковки,8 см
11464,124159035,wb,Ширина упаковки,15 см
11465,174073641,wb,Цвет,бордовый; красный; серый
11466,174073641,wb,Модель,Neck Massager
11467,174073641,wb,Гарантийный срок,1 год
11468,174073641,wb,Питание,5 вольт; аккумулятор
11469,174073641,wb,Количество режимов работы,9
11470,174073641,wb,Количество насадок,2 шт.
11471,174073641,wb,Тип массажера,микротоковый; электроимпульсный; тепловой
11472,174073641,wb,Зона массажа,шея; плечи; тело
11473,174073641,wb,Действие,оздоровление; Расслабление; восстановление
11474,174073641,wb,Мин. продолжительность автономной работы,60 мин
11475,174073641,wb,Доп. опции массажера,Прогрев; Регулируемая скорость; подогрев
11476,174073641,wb,Количество роликов,без роликов; нет
11477,174073641,wb,Комплектация,1 массажер; 2 насадки
11478,174073641,wb,Страна производства,Китай
11479,174073641,wb,Высота предмета,71 см
11480,174073641,wb,Ширина предмета,28 см
11481,174073641,wb,Глубина предмета,15 см
11482,174073641,wb,Вес без упаковки (кг),0.22 кг
11483,174073641,wb,Вес с упаковкой (кг),2 кг
11484,174073641,wb,Длина упаковки,26 см
11485,174073641,wb,Высота упаковки,26 см
11486,174073641,wb,Ширина упаковки,7 см
11487,394416627,wb,Цвет,черный
11488,394416627,wb,Тип массажера,охлаждающий; омолаживающий; для молодости лица
11489,394416627,wb,Зона массажа,голова; глаза; лицо
11490,394416627,wb,Действие,снимает головные боли; лифтинг эффект; от отеков
11491,394416627,wb,Комплектация,маска - массажер с 2 слоями геля для молодости лица и от головной боли
11492,394416627,wb,Высота предмета,16 см
11493,394416627,wb,Ширина предмета,21 см
11494,394416627,wb,Глубина предмета,1 см
11495,394416627,wb,Вес без упаковки (кг),0.44 кг
11496,394416627,wb,Вес с упаковкой (кг),1.2 кг
11497,394416627,wb,Длина упаковки,23 см
11498,394416627,wb,Высота упаковки,4 см
11499,394416627,wb,Ширина упаковки,18 см
11500,231721084,wb,Цвет,белый
11501,231721084,wb,Питание,USB; от аккумулятора; от прикуривателя автомобиля
11502,231721084,wb,Количество режимов работы,9 режимов
11503,231721084,wb,Количество насадок,5 шт.
11504,231721084,wb,Тип массажера,электроимпульсный; электромассаж; массажер
11505,231721084,wb,Зона массажа,лицо; тело; ноги
11506,231721084,wb,Форма массажера,ручной электромассажер
11507,231721084,wb,Действие,массажер для тела; акупунктурная; Точечный массаж всего тела
11508,231721084,wb,Мин. продолжительность автономной работы,120 мин
11509,231721084,wb,Доп. опции массажера,электромиостимуляция; массаж тела; уменьшения морщин и дряблости кожи
11510,231721084,wb,Количество роликов,профессиональная косметика; акупунктурная палочка; ручка
11511,231721084,wb,Комплектация,Ручка-массажер акупунктурная-1шт; USB кабель-1шт; 5 различных насадок; 2 баночками с массажным маслом; инструкция
11512,231721084,wb,Страна производства,Китай
11513,231721084,wb,Высота предмета,20 см
11514,231721084,wb,Ширина предмета,4 см
11515,231721084,wb,Глубина предмета,3 см
11516,231721084,wb,Вес без упаковки (кг),0.1 кг
11517,231721084,wb,Вес с упаковкой (кг),0.2 кг
11518,231721084,wb,Длина упаковки,23 см
11519,231721084,wb,Высота упаковки,2 см
11520,231721084,wb,Ширина упаковки,11 см
11521,144891056,wb,Цвет,белый
11522,144891056,wb,Модель,KS-996-1D
11523,144891056,wb,Гарантийный срок,1 месяц
11524,144891056,wb,Питание,Аккумулятор встроенный; USB; Беспроводной
11525,144891056,wb,Количество режимов работы,4 режима; 15 режимов силы тока; 15
11526,144891056,wb,Количество насадок,2 шт.
11527,144891056,wb,Тип массажера,постукивающий; электроимпульсный; вибромассажер
11528,144891056,wb,Зона массажа,шея; плечи; голова
11529,144891056,wb,Действие,снимает боль; Расслабление; Электроимпульсный массаж
11530,144891056,wb,Мин. продолжительность автономной работы,15 мин
11531,144891056,wb,Доп. опции массажера,автовыключение; вибромассаж; Прогрев
11532,144891056,wb,Количество роликов,2; массажные ролики
11533,144891056,wb,Комплектация,"Массажер для шеи электрический -1шт., USB шнур - 1шт. Электроды 2 шт и шнур; массажер токовый от боли в шее; электроды с токами"
11534,144891056,wb,Страна производства,Китай
11535,144891056,wb,Высота предмета,14.5 см
11536,144891056,wb,Ширина предмета,14.5 см
11537,144891056,wb,Глубина предмета,4 см
11538,144891056,wb,Вес без упаковки (кг),0.18 кг
11539,144891056,wb,Вес с упаковкой (кг),0.2 кг
11540,144891056,wb,Длина упаковки,19 см
11541,144891056,wb,Высота упаковки,20 см
11542,144891056,wb,Ширина упаковки,8 см
11543,261224691,wb,Цвет,черный
11544,261224691,wb,Модель,EMS Foot Massager
11545,261224691,wb,Питание,USB
11546,261224691,wb,Количество режимов работы,8
11547,261224691,wb,Тип массажера,электроимпульсный
11548,261224691,wb,Зона массажа,ноги; стопы
11549,261224691,wb,Действие,улучшение кровообращения; успокаивающее; снимает усталость
11550,261224691,wb,Доп. опции массажера,электромиостимуляция
11551,261224691,wb,Длина упаковки,23 см
11552,261224691,wb,Высота упаковки,3 см
11553,261224691,wb,Ширина упаковки,15 см
11554,212474514,wb,Цвет,черный
11555,212474514,wb,Комплектация,миостимулятор для пресса; миостимулятор для рук; Электромассажер для тела
11556,212474514,wb,Страна производства,Китай
11557,212474514,wb,Высота предмета,3 см
11558,212474514,wb,Длина предмета,17 см
11559,212474514,wb,Глубина предмета,1 см
11560,212474514,wb,Ширина предмета,8 см
11561,212474514,wb,Длина упаковки,17 см
11562,212474514,wb,Высота упаковки,4 см
11563,212474514,wb,Ширина упаковки,12 см
11564,257897064,wb,Цвет,розовый
11565,257897064,wb,Питание,USB
11566,257897064,wb,Количество режимов работы,2 режима
11567,257897064,wb,Тип массажера,роликовый
11568,257897064,wb,Зона массажа,голова; плечи; стопы
11569,257897064,wb,Действие,для роста волос; от выпадения волос; улучшение сна
11570,257897064,wb,Мин. продолжительность автономной работы,120 мин
11571,257897064,wb,Доп. опции массажера,вибромассаж
11572,257897064,wb,Количество роликов,4
11573,257897064,wb,Страна производства,Китай
11574,257897064,wb,Вес с упаковкой (кг),0.3 кг
11575,257897064,wb,Длина упаковки,13 см
11576,257897064,wb,Высота упаковки,10 см
11577,257897064,wb,Ширина упаковки,12 см
11578,250883588,wb,Цвет,белый
11579,250883588,wb,Гарантийный срок,12 мес
11580,250883588,wb,Питание,USB
11581,250883588,wb,Количество режимов работы,6
11582,250883588,wb,Зона массажа,голова; плечи; шея
11583,250883588,wb,Действие,расслабляющий эффект; оздоровление; лечение
11584,250883588,wb,Доп. опции массажера,вибромассаж; уменьшает напряжение в мышцах; биотоки
11585,250883588,wb,Комплектация,массажер для шеи и спины; usb; кабель; упаковка; инструкция
11586,250883588,wb,Страна производства,Китай
11587,250883588,wb,Высота предмета,5.5 см
11588,250883588,wb,Вес без упаковки (кг),0.17 кг
11589,250883588,wb,Вес с упаковкой (кг),0.3 кг
11590,250883588,wb,Длина упаковки,23 см
11591,250883588,wb,Высота упаковки,6 см
11592,250883588,wb,Ширина упаковки,21 см
11593,205735096,wb,Цвет,белый
11594,205735096,wb,Модель,Импульсивный для шеи; Миостимулятор электрический массажер; Беспроводной
11595,205735096,wb,Питание,Батарейки
11596,205735096,wb,Количество режимов работы,6 шт.
11597,205735096,wb,Тип массажера,Для мышц; Импульсный; Роликовый
11598,205735096,wb,Зона массажа,Голова; Лопатки; Шея плечи
11599,205735096,wb,Действие,Расслабляющий эффект; Лечебное; Оздоровительный
11600,205735096,wb,Доп. опции массажера,Вибрация; Биотоки; Уменьшает напряжение в мышцах
11601,205735096,wb,Комплектация,массажер для шеи и плеч электрический; Электроды; Коробка; Батарейки
11602,205735096,wb,Страна производства,Китай
11603,205735096,wb,Вес с упаковкой (кг),0.3 кг
11604,205735096,wb,Длина упаковки,23 см
11605,205735096,wb,Высота упаковки,6 см
11606,205735096,wb,Ширина упаковки,21 см
11607,233650763,wb,Цвет,бежевый
11608,233650763,wb,Гарантийный срок,14 дней
11609,233650763,wb,Питание,от аккумулятора
11610,233650763,wb,Количество режимов работы,2 режима
11611,233650763,wb,Количество насадок,1 шт.
11612,233650763,wb,Тип массажера,вибромассажер; роликовый; тепловой
11613,233650763,wb,Зона массажа,спина; тело; шея
11614,233650763,wb,Действие,разогревающее; снятие мышечного напряжения; улучшение кровообращения
11615,233650763,wb,Мин. продолжительность автономной работы,10 мин
11616,233650763,wb,Доп. опции массажера,вибромассаж; функция подогрева
11617,233650763,wb,Количество роликов,6
11618,233650763,wb,Комплектация,массажер-1 шт; инструкция- 1шт; USB-кабель-1 шт
11619,233650763,wb,Страна производства,Китай
11620,233650763,wb,Высота предмета,13 см
11621,233650763,wb,Ширина предмета,18 см
11622,233650763,wb,Глубина предмета,14 см
11623,233650763,wb,Длина упаковки,25 см
11624,233650763,wb,Высота упаковки,18 см
11625,233650763,wb,Ширина упаковки,17 см
11626,260906621,wb,Цвет,черный
11627,260906621,wb,Модель,Массажер для ног
11628,260906621,wb,Питание,USB; от сети; от аккумулятора
11629,260906621,wb,Тип массажера,вибромассажер
11630,260906621,wb,Зона массажа,ноги
11631,260906621,wb,Действие,восстановление; улучшение кровообращения
11632,260906621,wb,Доп. опции массажера,вибромассаж
11633,260906621,wb,Комплектация,пластиковый коврик-1шт.; Модуль управления - 1шт; Пульт управления-1шт.; Шнур питания - 1шт; подарочная упаковка-1шт.
11634,260906621,wb,Страна производства,Китай
11635,260906621,wb,Длина упаковки,31 см
11636,260906621,wb,Высота упаковки,4 см
11637,260906621,wb,Ширина упаковки,29 см
11638,208401564,wb,Цвет,черный
11639,208401564,wb,Модель,EMS1
11640,208401564,wb,Питание,Аккумулятор (встроенный); USB - кабель
11641,208401564,wb,Количество режимов работы,8 режимов; 19 уровней интенсив
11642,208401564,wb,Тип массажера,постукивающий; электроимпульсный
11643,208401564,wb,Зона массажа,ноги; стопы
11644,208401564,wb,Действие,улучшение метаболизма; укрепление мышц стопы; Снятие усталости
11645,208401564,wb,Мин. продолжительность автономной работы,15 мин
11646,208401564,wb,Доп. опции массажера,массажёр для ног; микротоковый массажер
11647,208401564,wb,Количество роликов,без роликов
11648,208401564,wb,Комплектация,Массажный коврик -1 шт.; блок с аккумулятор -1шт; провод USB-1шт; инструкция-1шт
11649,208401564,wb,Страна производства,Китай
11650,208401564,wb,Высота предмета,33 см
11651,208401564,wb,Ширина предмета,15 см
11652,208401564,wb,Глубина предмета,3 см
11653,208401564,wb,Вес без упаковки (кг),0.2 кг
11654,208401564,wb,Вес с упаковкой (кг),0.3 кг
11655,208401564,wb,Длина упаковки,4 см
11656,208401564,wb,Высота упаковки,34 см
11657,208401564,wb,Ширина упаковки,16 см
11658,170173598,wb,Цвет,черный
11659,170173598,wb,Модель,акупунктурный массажер для ног электрический
11660,170173598,wb,Питание,USB
11661,170173598,wb,Количество режимов работы,8
11662,170173598,wb,Тип массажера,вибромассажер; вакуумный; роликовый
11663,170173598,wb,Зона массажа,ноги; руки; стопы
11664,170173598,wb,Действие,восстановление; снятие мышечного напряжения; улучшение кровообращения
11665,170173598,wb,Доп. опции массажера,Регулируемая скорость; Прогрев; микротоки
11666,170173598,wb,Комплектация,Аккумуляторный контроллер - 1 шт Электрический массажер для ног и тела - 1 шт; usb
11667,170173598,wb,Высота предмета,4 см
11668,170173598,wb,Ширина предмета,21 см
11669,170173598,wb,Вес с упаковкой (кг),0.16 кг
11670,170173598,wb,Длина упаковки,30 см
11671,170173598,wb,Высота упаковки,4 см
11672,170173598,wb,Ширина упаковки,21 см
11673,213360742,wb,Цвет,бордовый меланж
11674,213360742,wb,Модель,"Массажер для шеи и плеч электрический, импульсный, вибромассажный; Миостимулятор; вибромассажер"
11675,213360742,wb,Питание,"Встроенная батарея, заряжаемая от USB"
11676,213360742,wb,Количество режимов работы,4
11677,213360742,wb,Тип массажера,импульсный; электростимуляция; с подогревом
11678,213360742,wb,Зона массажа,"шея, плечи, спина; воротниковая зона; голова"
11679,213360742,wb,Действие,"Улучшает сон и общее самочувствие; расслабляет, снимает усталость и стресс; снимает головную боль"
11680,213360742,wb,Доп. опции массажера,расслабление релакс; миостимуляция; лимфодренажный массажер
11681,213360742,wb,Количество роликов,нет
11682,213360742,wb,Страна производства,Китай
11683,213360742,wb,Вес с упаковкой (кг),1 кг
11684,213360742,wb,Длина упаковки,19 см
11685,213360742,wb,Высота упаковки,4 см
11686,213360742,wb,Ширина упаковки,14 см
11687,175777288,wb,Страна производства,Китай
11688,175777288,wb,Комплектация,Миостимулятор лимфодренажный
11689,175777288,wb,Длина упаковки,21 см
11690,175777288,wb,Высота упаковки,17 см
11691,175777288,wb,Ширина упаковки,14 см
11692,165680722,wb,Цвет,белый
11693,165680722,wb,Модель,шейный массажер
11694,165680722,wb,Гарантийный срок,1 год
11695,165680722,wb,Питание,от аккумулятора; батарейки не требуются; USB
11696,165680722,wb,Количество режимов работы,10
11697,165680722,wb,Тип массажера,вибромассажер; тепловой; электроимпульсный
11698,165680722,wb,Зона массажа,спина; шея; голова
11699,165680722,wb,Действие,от боли в спине; от головной боли; от напряжения в мышцах
11700,165680722,wb,Мин. продолжительность автономной работы,15 мин
11701,165680722,wb,Доп. опции массажера,с подогревом; электрический; миостимулятор ems
11702,165680722,wb,Комплектация,Массажер электрический - 1 шт.; USB кабель - 1 шт.; пульт - 1 шт.; Инструкция на русском языке
11703,165680722,wb,Страна производства,Китай
11704,165680722,wb,Высота предмета,4.5 см
11705,165680722,wb,Ширина предмета,13 см
11706,165680722,wb,Глубина предмета,10 см
11707,165680722,wb,Вес без упаковки (кг),0.11 кг
11708,165680722,wb,Вес с упаковкой (кг),0.37 кг
11709,165680722,wb,Длина упаковки,23 см
11710,165680722,wb,Высота упаковки,9 см
11711,165680722,wb,Ширина упаковки,16 см
11712,160887429,wb,Цвет,черный
11713,160887429,wb,Модель тренажера,"6 PACK EMS; для пресса; для рук, для ног"
11714,160887429,wb,Система нагрузки,"электромагнитная; импульсная; механическая, комплексная"
11715,160887429,wb,Комплектация,Накладка для пресса - 1 шт.; пульт управления - 1 шт.; Инструкция - 1 шт.
11716,160887429,wb,Страна производства,Китай
11717,160887429,wb,Высота предмета,3 см
11718,160887429,wb,Длина предмета,19 см
11719,160887429,wb,Ширина предмета,17 см
11720,160887429,wb,Длина упаковки,30 см
11721,160887429,wb,Высота упаковки,3 см
11722,160887429,wb,Ширина упаковки,19 см
11723,212474512,wb,Цвет,черный
11724,212474512,wb,Комплектация,миостимулятор для пресса; миостимулятор для рук; 3 пульта управления
11725,212474512,wb,Страна производства,Китай
11726,212474512,wb,Высота предмета,1 см
11727,212474512,wb,Длина предмета,20 см
11728,212474512,wb,Глубина предмета,1 см
11729,212474512,wb,Ширина предмета,10 см
11730,212474512,wb,Длина упаковки,22 см
11731,212474512,wb,Высота упаковки,3 см
11732,212474512,wb,Ширина упаковки,20 см
11733,222186417,wb,Цвет,серый
11734,222186417,wb,Модель,JT-88
11735,222186417,wb,Питание,от аккумулятора; USB; от прикуривателя автомобиля
11736,222186417,wb,Количество режимов работы,6 шт
11737,222186417,wb,Тип массажера,вибромассажер; электроимпульсный; тепловой
11738,222186417,wb,Зона массажа,шея; плечи; тело
11739,222186417,wb,Действие,Электроимпульсный массаж; Инфракрасный тепловой нагрев мышц; Механическое воздействие на мышцы и оздоровление
11740,222186417,wb,Доп. опции массажера,вибромассаж; инфракрасный излучатель; импульсный массаж
11741,222186417,wb,Количество роликов,5 вибрационных головок; 4 электроимпульсные насадки; 1 ик-элемент нагрева
11742,222186417,wb,Комплектация,Массажер - 1 шт; Кабель питания - 1 шт; Инструкция - 1 шт
11743,222186417,wb,Страна производства,Китай
11744,222186417,wb,Длина упаковки,18 см
11745,222186417,wb,Высота упаковки,10 см
11746,222186417,wb,Ширина упаковки,15 см
11747,362480794,wb,Цвет,черный
11748,362480794,wb,Модель,электростимуляция
11749,362480794,wb,Питание,от аккумулятора
11750,362480794,wb,Количество режимов работы,8 режимов; 29 уровней интенсивности
11751,362480794,wb,Тип массажера,электроимпульсный
11752,362480794,wb,Зона массажа,для ног; для рук
11753,362480794,wb,Форма массажера,манжета
11754,362480794,wb,Действие,восстановление; улучшение кровообращения; реабилитация после инсульта
11755,362480794,wb,Мин. продолжительность автономной работы,30 мин
11756,362480794,wb,Доп. опции массажера,реабилитация после травм
11757,362480794,wb,Комплектация,массажер 1 шт; Ремень 1 шт; удлинитель ремня 1 шт; Диспенсер 1 шт; Кабель зарядки 1 шт; блок зарядки 1 шт; мячик в подарок 1 шт; силовая резинка в подарок
11758,362480794,wb,Страна производства,Китай
11759,362480794,wb,Высота предмета,2 см
11760,362480794,wb,Ширина предмета,10 см
11761,362480794,wb,Глубина предмета,60 см
11762,362480794,wb,Вес без упаковки (кг),0.2 кг
11763,362480794,wb,Вес с упаковкой (кг),0.25 кг
11764,362480794,wb,Длина упаковки,29 см
11765,362480794,wb,Высота упаковки,7 см
11766,362480794,wb,Ширина упаковки,18 см
11767,192004679,wb,Цвет,розовый
11768,192004679,wb,Модель,роликовый
11769,192004679,wb,Питание,от аккумулятора; USB
11770,192004679,wb,Количество режимов работы,5
11771,192004679,wb,Тип массажера,роликовый; электроимпульсный; вибромассажер
11772,192004679,wb,Зона массажа,лицо; тело; шея
11773,192004679,wb,Действие,лифтинг; коррекция фигуры; снятие отечности
11774,192004679,wb,Доп. опции массажера,функция подогрева; электромиостимуляция; вибромассаж
11775,192004679,wb,Количество роликов,2
11776,192004679,wb,Комплектация,Массажер - 1 шт; мешочек для хранения - 1 шт; USB провод - 1 шт
11777,192004679,wb,Страна производства,Китай
11778,192004679,wb,Высота предмета,12 см
11779,192004679,wb,Ширина предмета,9 см
11780,192004679,wb,Глубина предмета,1.5 см
11781,192004679,wb,Вес с упаковкой (кг),0.2 кг
11782,192004679,wb,Длина упаковки,18 см
11783,192004679,wb,Высота упаковки,7 см
11784,192004679,wb,Ширина упаковки,15 см
11785,195627741,wb,Цвет,черный
11786,195627741,wb,Количество предметов в упаковке,1 шт.
11787,195627741,wb,Зона массажа,ноги; стопы; пятки
11788,195627741,wb,Действие,улучшение кровообращения; успокаивающее
11789,261224725,wb,Цвет,черный
11790,261224725,wb,Модель,EMS Foot Massager
11791,261224725,wb,Питание,USB
11792,261224725,wb,Количество режимов работы,8
11793,261224725,wb,Тип массажера,электроимпульсный
11794,261224725,wb,Зона массажа,ноги; стопы
11795,261224725,wb,Действие,улучшение кровообращения; успокаивающее; снимает усталость
11796,261224725,wb,Доп. опции массажера,электромиостимуляция
11797,261224725,wb,Длина упаковки,23 см
11798,261224725,wb,Высота упаковки,3 см
11799,261224725,wb,Ширина упаковки,15 см
11800,209347158,wb,Цвет,белый
11801,209347158,wb,Модель,"массажер для шеи электрический импульсный миостимулятор; электромассажер для шеи спины плечи тела головы; электростимулятор мышц, подарок"
11802,209347158,wb,Гарантийный срок,12 месяцев; 1 год; 365 дней
11803,209347158,wb,Питание,USB провод; от аккумулятора; Беспроводной
11804,209347158,wb,Количество режимов работы,6 шт.
11805,209347158,wb,Тип массажера,электромассажер; электрический; Лимфодренажный
11806,209347158,wb,Зона массажа,шея; плечи; воротниковая зона
11807,209347158,wb,Действие,Расслабление; антистресс; оздоровление
11808,209347158,wb,Доп. опции массажера,Регулируемая мощность; 6 режимов работы; электромиостимуляция
11809,209347158,wb,Комплектация,Электромассажер - 1шт; USB провод - 1шт; Инструкция на русском языке - 1шт
11810,209347158,wb,Страна производства,Китай
11811,209347158,wb,Высота предмета,17 см
11812,209347158,wb,Ширина предмета,17 см
11813,209347158,wb,Глубина предмета,18 см
11814,209347158,wb,Вес без упаковки (кг),0.2 кг
11815,209347158,wb,Вес с упаковкой (кг),0.4 кг
11816,209347158,wb,Длина упаковки,19 см
11817,209347158,wb,Высота упаковки,18 см
11818,209347158,wb,Ширина упаковки,9 см
11819,159759869,wb,Цвет,черничный
11820,159759869,wb,Модель,"Портативный мини-массажер для тела, миостимулятор"
11821,159759869,wb,Питание,USB зарядка
11822,159759869,wb,Количество режимов работы,8
11823,159759869,wb,Тип массажера,Массажная наклейка
11824,159759869,wb,Зона массажа,все тело
11825,159759869,wb,Действие,Массаж
11826,159759869,wb,Доп. опции массажера,многофункциональный
11827,159759869,wb,Количество роликов,1
11828,159759869,wb,Страна производства,Китай
11829,159759869,wb,Вес с упаковкой (кг),0.7 кг
11830,159759869,wb,Длина упаковки,20 см
11831,159759869,wb,Высота упаковки,2 см
11832,159759869,wb,Ширина упаковки,4 см
11833,264415389,wb,Цвет,черный
11834,264415389,wb,Количество предметов в упаковке,1 шт.
