,product_id,marketplace,rating,advantage,disadvantage,comment
36435,81549518,wb,5,"Достоинства:Все супер, работает отлично 👌",,
36436,81549518,wb,3,,,"Дубасит конечно знатно! И это на минимальной мощности! Плохо, что слабее не делается..."
36437,81549518,wb,1,Достоинства:Не работает совсем.,,
36438,81549518,wb,4,Достоинства:хорошиц массажер,,
36439,81549518,wb,5,,,Рекомендую 👍
36440,81549518,wb,5,"Достоинства:Рекомендую, приятные ощущения, оживляет☺",,
36441,81549518,wb,4,Достоинства:Товар хороший,"Недостатки:Коробка разодрана в хлам, на подарок не возможно .",
36442,81549518,wb,5,"Достоинства:Массажер сответствует описанию. Разогревает и расслабляет электроимпульсами по программам. Хорошо, что используется аккумулятор вместо батареек, зарядка есть всегда под рукой. Импульсы сильные и достаточные для лечебного эффекта. Используем по необходимости, хотя надо бы курсом по 10 процедур для полной оценки эффективности. Спасибо, дошёл аккуратно, без нареканий.",,"Комментарий:Рекомендую, вещь интересная."
36443,81549518,wb,5,Достоинства:Ни хочу ни кому советовать не в моей компетенции от себя после 2 сеанса реально шея перестала болеть огромное спасибо производителям все в тонусе доставка огонь все ок ещё раз спасибо,,
36444,81549518,wb,5,Достоинства:Очень довольна массажером. Приятные ощущения в использовании,,
36445,81549518,wb,5,,,Просто бомба
36446,81549518,wb,5,Достоинства:Классный массажор,,Комментарий:Главное хорошо намочить шею. Очень нравится.продовца рекомендую
36447,81549518,wb,5,Достоинства:Интересные ощущения,Недостатки:Все отлично,"Комментарий:Какого-то эффекта и изменений в организме пока не ощутил, пользовался раз 5-6, но ощущения в процессе очень интересные. В первый раз на минимальном режиме импульсы чувствоваль очень сильные и доходили в область под атлантами, теперь уже на максимальном режиме пользуюсь и импульсы доходят до макушки)"
36448,81549518,wb,1,,,"Хватило на 2 раза по 15 минут, и всё. Разрядился быстро и теперь не заряжается. Очень ужасное качество."
36449,81549518,wb,5,Достоинства:Супер! Одеваю по 3 раза в день!,,
36450,81549518,wb,5,"Достоинства:Очень классный массажер, снимает напряжение в шейном оттоке, для сидячей работы в офисах, очень даже подходит, сидишь работаешь и массажируешь 👍 рекомендую, коллегам ссылку отправила тоже))",,
36451,81549518,wb,5,Достоинства:Всё нормально,,
36452,81549518,wb,5,Достоинства:Это просто любовь 💘 Очень приятные ощущения от использования этого аппарата!Рекомендую!,,
36453,81549518,wb,1,,,"Прочитала отзывы и решила купить. При получении хотела проверить, но он был не заряжен. Забрала на свой страх, и зря . Стоит и не заряжается, все горит красный свет. Кто вернее мне деньги?"
36454,81549518,wb,5,"Достоинства:Хороший "" агрегат ""!",Недостатки:Мне лично помогает снять,
36455,81549518,wb,5,Достоинства:Чудо аппарат,,
36456,81549518,wb,5,"Достоинства:Классный массажёр! 👍 Брала в подарок, очень понравился, восторг🔥🔥🔥 пока все работает . Спасибо за доставку.",,"Комментарий:Хорошо поработывает зоны, дискомфорта нет. Все эмоции положительные 👍"
36457,81549518,wb,5,,,Товар супер
36458,81549518,wb,5,Достоинства:Супер рекомендую,,
36459,81549518,wb,5,Достоинства:Пока работает. Но на маленькую шею.,,"Комментарий:Греет и пощипывание. Хотелось бы узнать, можно мазать шею чем то обезболивающим? Будет работать?"
36460,81549518,wb,5,Достоинства:Классный,Недостатки:Нет,Комментарий:Большего эффекта когда намочешь шею
36461,81549518,wb,5,Достоинства:Отличная вещь!,Недостатки:Не нашёл,"Комментарий:После первого применения ощущения супер! Не нужно пугаться если сразу немного закружится голова, через несколько минут пройдёт. 5 звёзд, однозначно!!!"
36462,81549518,wb,5,"Достоинства:Классный . Купила и сразу попробовала , сначала показался слабоват . Но потом почувствовала все прелести такого массажа",,
36463,81549518,wb,5,"Достоинства:Лёгкий, удобный.",,"Комментарий:Упаковка не повреждена. Действие соответствует описанию, снимает усталость, расслабляет и снижает болевой синдром - довольна покупкой и ценой."
36464,81549518,wb,5,Достоинства:Крутой массажёр 👍🔥,,
36465,81549518,wb,5,,,Мне понравился.
36466,81549518,wb,5,Достоинства:Мой любимый массажёр,,"Комментарий:Себе покупала его год назад. С врачом не консультировалась, но это уже мой незаменимый лечебный гаджет)) Теперь набрала в подарок родственникам и друзьям. Все тоже в восторге. При болях в шее и головных болях очень хорошо помогает. Один сеанс на ночь - утром намного легче. К массажеру нужно обязательно брать токопроводящий гель. Рекомендую всем, у кого проблемы с шейным отделом позвоночника."
36467,81549518,wb,5,,Недостатки:Нету,
36468,81549518,wb,5,Достоинства:Хорошая штука. Приятно. Советую,,
36469,81549518,wb,5,,,"🔥 массажер. Раьотает на отлично. Особенно когда смочешь шею. Нам очень нравится, посмотрим на сколько эффективен."
36470,81549518,wb,5,Достоинства:Пришел быстро. Хорошо упакован. Интрукция на русскам.,Недостатки:Нет,Комментарий:Очень приятные ощущения при тспользовании. Рекомендую
36471,81549518,wb,5,Достоинства:Очень удобный! Реально разгружает шейный отдел,,
36472,81549518,wb,4,Достоинства:Очень понравился,Недостатки:---- пока нет,"Комментарий:Заказывала на подарок. Товар пришёл с опозданием, одну звезду снимаю"
36473,81549518,wb,4,Достоинства:Все хорошо упаковано,"Недостатки:Из трех один работал , не работал",Комментарий:Очень ждала но пришел нетрабочий
36474,81549518,wb,5,"Достоинства:Достаточно мощный, чувствуется на первом режиме хорошо, главное предварительно намочить шею","Недостатки:Хлипковат, страшно сломать",Комментарий:Голове становится легче
36475,81549518,wb,4,Достоинства:Работает 😀 хорошо мнет,,
36476,81549518,wb,5,"Достоинства:Компактный, работает)",Недостатки:-,"Комментарий:Мне понравился массажёр, вроде незаметно покалывает и постукивает, но эффект очевиден."
36477,81549518,wb,5,Достоинства:Я брала папе в подарок ему очень понравилось🤍ощущение как будто кто то массажирует шею,Недостатки:Их нету,
36478,81549518,wb,5,Достоинства:Реально помогает. У кого проблемы с шеей рекомендую. Спасибо.,,
36479,81549518,wb,5,Достоинства:Хороший аппарат,Недостатки:Нет,"Комментарий:Пришло всё аккуратно упаковано. Брала на подарок. Массаж на многих действует по разному. Хорошая штучка👍 Рекомендую к покупке! За масочку спасибо, приятно"
36480,81549518,wb,3,Достоинства:Так себе игрушка побаловаться,Недостатки:Никакого массажного эффекта и близко нет,Комментарий:Просто неприятное покалывание электричеством.
36481,81549518,wb,1,,"Недостатки:Не понравился вообще Бьёт только током ни чего он не массажирует,мышцы аж сводит ни чего не расслабляет ...",
36482,81549518,wb,5,,,Мне понравилось 👍
36483,81549518,wb,5,Достоинства:Покупала в подарок близкому человеку. . В итоге всей семьёй тестили. Всем понравилось,,
36484,81549518,wb,4,"Достоинства:Приятно, но иногда слишком сильно бьет током",,
36485,81549518,wb,5,"Достоинства:Очень понравился массажер,оценила вся семья,закажем ещ",,
36486,81549518,wb,5,"Достоинства:Проверил, работает. Даже на минимальных настройках довольно таки ощутимо пробивает импульсами.","Недостатки:Упаковка немного порванная пришла в углу, что не повлияло на функциональность.","Комментарий:В описании было сказано, что это бытовой прибор. Это буквально означает следующее, что не является медицинским прибором, для которого требуется сертификация. Поэтому действительно требуется консультация врача прежде, чем начать использовать прибор по назначению."
36487,81549518,wb,5,Достоинства:Муж в восторге.,,
36488,81549518,wb,5,Достоинства:Эффект есть и быстро,,"Комментарий:Сначала думала, что будет слегка греть и пощипывать, но на самой слабой мощности мышцы свело страшно😅 брала в подарок мужу, ему зашло, он толстокожий) посмотрим, как хорошо будет держать заряд, но за три дня активного использования всей семьёй претензий никаких"
36489,81549518,wb,4,Достоинства:Работает хорошо.,"Недостатки:Для меня слишком колит( наверное такой эфект добивался производитель) но ощущение, что аппарат неисправен и бьёт током.",
36490,81549518,wb,5,Достоинства:Отличный массажёр все работает. Спасибо за подарок!!,,
36491,81549518,wb,5,Достоинства:Работает в нескольких режимах. Очень зашло в подарок,,
36492,81549518,wb,5,,,"1000раз 5звезд, я мучаюсь с шейным хондрозом, этот массажёр меня спасает, даже головная боль уходит"
36493,81549518,wb,5,"Достоинства:Массажёры такие беру не в первый раз, на подарок вообще супер, всё соответствует описанию, рекомендую",,
36494,81549518,wb,5,Достоинства:Работает шикарно 👍,,
36495,81549518,wb,5,"Достоинства:Работает идеально! Мы в восторге, идеальная программа и минимальная мощность ♥️🔥 спасибо за подарочек , очень приятно! Упаковано безупречно и доставка бвстрая 🔥",,
36496,81549518,wb,5,,,"Всё в целости работает, беру третий, поэтому что пользуемся на постоянной основе. Но быстро выходят из строя."
36497,81549518,wb,5,"Достоинства:Огонь , не думала что настолько классная вещь",,
36498,81549518,wb,5,"Достоинства:Взял второй, все работает, спасибо продавцу!",Недостатки:Минусов нет,Комментарий:Принес коллегам на работу- всем понравилось
36499,81549518,wb,5,Достоинства:Прекрасный моссажер супер,,
36500,81549518,wb,5,"Достоинства:Мощный, легкий, выглядит симпатично",Недостатки:Нет,
36501,81549518,wb,5,Достоинства:Отличный,,
36502,81549518,wb,3,,Недостатки:Сломана Одна половинка,
36503,81549518,wb,3,,Недостатки:Эфекта не заметила,
36504,81549518,wb,5,,,все супер. спасибо продавцу рекомендую 👍
36505,81549518,wb,5,,,"Родного аккумулятора хватает на три использования, заменил на старенький от старенького нокиа, пользуюсь ежедневно - работает классно )"
36506,81549518,wb,5,"Достоинства:хорошая вещь, только хлипенький",,
36507,81549518,wb,5,,,"Заказывали для себя, хорошая вещь! Теперь на подарки! Рекомендую!"
36508,81549518,wb,1,,Недостатки:Дико бьется током.,
36509,81549518,wb,5,Достоинства:Хороший массажёр,,
36510,81549518,wb,5,Достоинства:Понравился,,
36511,81549518,wb,5,,Недостатки:Немного слабоват.,Комментарий:Легкий релакс на каждый день
36512,81549518,wb,5,,Недостатки:Нет,"Комментарий:Мне очень понравился массажёр буду пользоваться каждый день ,удобен во время массажа можно заниматься домашними делами буду рекомендовать друзьям"
36513,81549518,wb,5,"Достоинства:Супер, мышцы шеи даже сокращаются",,Комментарий:Приятные ощущения
36514,81549518,wb,5,Достоинства:Хорошая вещь!!!,,
36515,81549518,wb,3,,,"Сломался быстро, ощущения на любителя"
36516,81549518,wb,5,Достоинства:Классный,"Недостатки:Плохо, сто беременным противопоказан",
36517,81549518,wb,5,Достоинства:Крутая штука,,
36518,81549518,wb,5,"Достоинства:Замечательный массажёр, рекомендую",,
36519,81549518,wb,4,Достоинства:Это супер,,
36520,81549518,wb,5,,,Круто
36521,81549518,wb,5,"Достоинства:Пришёл в хорошей упаковке. Приятные ощущения и тепло... мне нравится, спасибо!",,
36522,81549518,wb,5,,,"КупилИ на подарок, надеемся угодили"
36523,81549518,wb,5,,,"Функцию выполняет, работает хорошо"
36524,81549518,wb,5,Достоинства:Класс,,
36525,81549518,wb,5,,Недостатки:-,"Комментарий:ну девочки, ну вообще, идеально как подарок папе, маме👌🏻 а еще масочку положили в подарок🥹"
36526,81549518,wb,5,Достоинства:Доставка во время. Работает отлично.,,
36527,81549518,wb,5,Достоинства:Классный😍👌,,
36528,81549518,wb,5,Достоинства:Очень приятные ощущения. Рекомендую.,,
36529,81549518,wb,5,Достоинства:В первою очередь цена . А так расслабляет отлично,,
36530,81549518,wb,5,"Достоинства:Отличный массажер, прочуствовала все режимы. Боль в шее проходит на 3-й день использования.",,
36531,81549518,wb,5,"Достоинства:Очень классно расслабляет, снимает напряжение. Рекомендую",Недостатки:Их нет,
36532,81549518,wb,5,Достоинства:Пониавился всем семье,,Комментарий:После него чувствуется расслабление
36533,81549518,wb,5,,,Пришло все целое. Пока все работает. Ощущения приятные 👍 Спасибо 😊
36534,81549518,wb,5,Достоинства:Продавца рекомендую всё ок.,,
36535,81549518,wb,5,Достоинства:Работает отлично,,
36536,81549518,wb,1,,Недостатки:Хрень полнейшая,
36537,81549518,wb,5,,,Хороший масажер
36538,81549518,wb,5,"Достоинства:Удобный, компактный, ток идет",,
36539,81549518,wb,5,Достоинства:Работает. Доставка быстрая.,,
36540,81549518,wb,5,Достоинства:Отличный массажёр! Очень хорошо концентрирует внимание и леит проблемы с шеей,"Недостатки:Жаль, что его нельзя использовать на других местах, например, на втором подбородке)))",
36541,81549518,wb,5,"Достоинства:Упаковка целая, не поврежденная. В действии проверено 1 раз, ощущения не обычные, все зарекомендованные функции работают. Куплен в подарок, поэтому про эффект сказать ничего пока не смогу.",Недостатки:пока нет,
36542,81549518,wb,5,,,"Дарила подругам, много раз видела хорошие отзывы, но себе не покупаала. Оказывается, зря. Очень крутая вещь!"
36543,81549518,wb,5,Достоинства:Все классно 👍 рекомендую,,
36544,81549518,wb,5,"Достоинства:Пришло быстро, аккуратно упаковано.",Недостатки:Не обнаружили.,
36545,81549518,wb,5,,,"Заказала 2 шт. Себе и в подарок. Однако мне вообще не зашёл этот аппарат, режим иглоукалывания это ЖЕСТЬ, как шокером бьёт. А вот муж в восторге, ему очень нравится. Поэтому оценка 5. Проверяйте на ПВ, чтоб понять нужен ли вам он"
36546,81549518,wb,1,,,"Брак, вернули"
36547,81549518,wb,2,,Недостатки:От массажера только название.,
36548,81549518,wb,3,Достоинства:упакован хорошо.,"Недостатки:очень сильный импульс на каждой программе.пользоваться невозможно . жаль ,брала на подарок. буду возвращать.",
36549,81549518,wb,5,Достоинства:Отличный массажёр. Реально помогает.,,
36550,81549518,wb,1,Достоинства:Работаем режим нагрева,"Недостатки:Не работают режимы массажа, вместо этого бъется током",
36551,81549518,wb,5,Достоинства:Харочи товар на свои цена,,
36552,81549518,wb,5,,,Очень классная вещь!
36553,81549518,wb,5,Достоинства:Интересные ощущения Помогает при усталости Мобильный,"Недостатки:Странные режима, от друг друга не отличить",
36554,81549518,wb,5,"Достоинства:Товар понравился, работает отлично",,
36555,81549518,wb,3,Достоинства:Так себе,Недостатки:Шее легче не становится,
36556,81549518,wb,5,Достоинства:Очень хорошо.,,
36557,81549518,wb,5,,,"Брала в подарок, понравился"
36558,81549518,wb,5,Достоинства:Хорошая вещь,,
36559,81549518,wb,5,,,"Офигенный, советую"
36560,81549518,wb,5,Достоинства:Цена и компактность (можно взять в поездку),"Недостатки:Не хватает только маленького дисплея для отображения текущего режима, но не критично","Комментарий:Массажёр кайфовый, но перед покупкой желательно ознакомиться с противопоказаниями, например, лучше не использовать в момент повышенного давления, не рекомендуется использовать беременным и людям с проблемами сердца/сосудов. Сам массажёр действительно хорошо расслабляет и разогревает кожу, а, протерев кожу влажным полотенцем по инструкции, усиливаются чувства в разы. Сам массажёр бесшумный, только громкие кнопки переключения интенсивности и режимов."
36561,81549518,wb,5,Достоинства:Жена сказала что супер! Значит так и есть!,,
36562,81549518,wb,5,,,"Не то что хотел, а так массажирует супер!!!"
36563,81549518,wb,2,"Достоинства:Думала будет вибрировать нормально, но он только слабо покалывает током",,
36564,81549518,wb,5,,,"Массажер пришёл быстро, хорошо упакован, на пункте выдачи проверила, работает. Будем проверять справляется ли с функциями..."
36565,81549518,wb,3,"Достоинства:С вилу красивый ,но Я не нашла достоинств …",,"Комментарий:Непритные ощущение,непонятно как он расслабляет(бьет током)аж вздрагиваешь"
36566,81549518,wb,5,,Недостатки:Их нет,"Комментарий:Пришло хорошо упаковано, работает хорошо."
36567,81549518,wb,5,"Достоинства:Хороший аппаратик,легкий,удобный,без заморочек,включил и заработало,рекомендую! И не слушайте плохие отзывы,током он не бьет,легкое покалывание,это такой массаж!",,
36568,81549518,wb,5,,,"Первый сеанс впечатлил,благодарю."
36569,81549518,wb,5,Достоинства:Действительно раслабляет и помогает устранить усталость,Недостатки:Используется только на шее,
36570,81549518,wb,1,Достоинства:Их нет.,"Недостатки:Не работает, то слова ""вообще"".заряжала 3 часа, лампочка погасла, попробовала включить, а в ответ тишина. Выкинутые на ветер деньги!!! Вернуть не смогу, т.к брала для поездки. Заниматься возвратом и перепиской не смогу, т.к туда где я буду нет интернета и связи. Обидно....",
36571,81549518,wb,5,"Достоинства:Это класс!! Дай Бог, чтоб долго проработал!",,
36572,81549518,wb,5,,,Очень классный массажëр! Рекомендую!
36573,81549518,wb,5,Достоинства:Током бьёт боюсь пользоваться.,,
36574,81549518,wb,2,Достоинства:Стильный внешний вид. Несколько режимов.,Недостатки:Узкий участок воздействия.,"Комментарий:Эффекта 0. Покалывает немного, режимы переключаются сами. Надо сидеть неподвижно и никого ничего не трогать. Расслабления никакого не почувствовала даже спустя 3 дня пользования. Разочарована покупкой."
36575,81549518,wb,5,"Достоинства:Мама сказала огонь,",,
36576,81549518,wb,4,,Недостатки:Ничего хорошего в нем не увидела. Никакого эффекта.,
36577,81549518,wb,4,Достоинства:Компактный,,
36578,81549518,wb,5,"Достоинства:Работает отлично, соответствует описанию.",,
36579,81549518,wb,5,,,"Отличная штука, шею расслабляет . Вибрация ощутимая и прогревает отлично"
36580,81549518,wb,1,,"Недостатки:Заказывала в подарок массажер. Товар пришел в мятой упаковке, как будто его вернул предыдущий владелец. Попробовала включить массажер, как только товар привез курьер, все работало. На следующий день подарила подарок и поняли, что работает только один режим-режим нагрева. Очень неловко перед именниником и жалко потраченных денег и времени.",
36581,81549518,wb,5,"Достоинства:Массажёр отличный,рекомендую.",,
36582,81549518,wb,5,,,"Супер! Отличный массажер за такую цену!!! Пользуюсь третий день, шея довольна))))"
36583,81549518,wb,5,"Достоинства:Товар пришел хорошо упакованный ! Коробка в идеальном состоянии, есть инструкция, приятный бонус ( маска для лица)",,"Комментарий:Аппарат рабочий, без неприятного запаха, работает исправно! Заменяет физио террапию. Обращаю внимание!!! Перед использованием Внимательно изучите инструкцию и я бы рекомендовала посоветоваться со специалистом( врачом)! Будьте здоровы!)"
36584,81549518,wb,5,"Достоинства:Пользуюсь постоянно,приятная процедура.",,
36585,81549518,wb,5,,,Не работает
36586,81549518,wb,5,"Достоинства:Отличный массажёр. Очень снимает боль, рекомендую!!!",,
36587,81549518,wb,5,"Достоинства:Отличный массажёр, испытала огромное облегчение, тк вечно ноет шея, ощущения необыкновенные, просто супер",Недостатки:Недостатков нет,"Комментарий:Очень довольна покупкой, у кого проблемы в области шеи рекомендую , реально помогает берите не пожалеете , но я вместо воды как рекомендовано использую гель для миостимуляторов для усиления эффекта проводимости , купила тоже кстати на Вайлдберриз"
36588,81549518,wb,5,"Достоинства:Обалдеть от него, так пощипывает , приятно, расслабляет, рада от такого подарка для себя!!!",,
36589,81549518,wb,5,Достоинства:Массажёр отличный! Благодарю за подарок,,
36590,81549518,wb,5,"Достоинства:Разочарована.Специально сразу не писала, сначала несколько дней попользовалась.Включается через раз.Импульсы еле заметные.Пару раз щипала током. Деньги на ветер.",,
36591,81549518,wb,5,Достоинства:Быстрая доставка. Массажер просто находка. Шея счастлива))),,
36592,81549518,wb,5,,,Покупала для подарка. Всё работает.
36593,81549518,wb,5,Достоинства:Круто!!!,,
36594,81549518,wb,1,"Достоинства:Легкий, удобный","Недостатки:Постоянно бьет током и нельзя поставить один режим, вечно сами переключаются",
36595,81549518,wb,3,Достоинства:Ожидала лучшего,,
36596,81549518,wb,5,Достоинства:Отлично,,Комментарий:Помогает
36597,81549518,wb,5,Достоинства:Супер,,
36598,81549518,wb,5,Достоинства:Прикольно мнет еще и вибрирует,Недостатки:Пока что не нашел,
36599,81549518,wb,5,"Достоинства:Всё замечательно, брала мужу. Хорошо снимает напряжение, облегчает боль в шее и головную боль. Спасибо.",,
36600,81549518,wb,5,"Достоинства:Попробовали понравилось, закажем на подарки",,
36601,81549518,wb,5,"Достоинства:Всё просто супер. Тем у кого проблемы с шейным остеохондрозом , покупайте!!! Спасибо за быструю доставку, уже после двух дней пользования, ощутимый эффект, не жплеб6, что купила, обязательно закажу в подарок для родных людей)))",,
36602,81549518,wb,5,,,"Прикольный, всё работает пока."
36603,81549518,wb,5,"Достоинства:Супер, очень нравится. Рекомендую. Реально помогает!!!",,
36604,81549518,wb,5,,,Лучший помощник при шейном хандрозе! Я в восторге!
36605,81549518,wb,3,,"Недостатки:Поработал 2 недели и стал бить током.Теперь его только выкинуть.Он и в начале покалывал, но можно было терпеть.Сейчас бьёт ужасно.Это и следовало ожидать производство Китай чуть поработал, теперь выкидай ..",
36606,81549518,wb,5,Достоинства:Отличная вещь.,,
36607,81549518,wb,5,Достоинства:Отличный массаж за малые деньги!,,
36608,81549518,wb,5,,,Пока работает. Массирует
36609,81549518,wb,5,,,"Массажёр отличный , Шею прямо очень хорошо расслабляет , Покупала для мамы , но она слабая не может привыкнуть к импульсам, Щас пользуюсь сама , очень даже довольна Спасибо Вам))"
36610,81549518,wb,5,,,"Спасибо большое! Массажёр просто супер, эффект ощутимый! Чувствуется лёгкость в шее и улучшение сна!"
36611,81549518,wb,5,,,От массажера в восторге были все😁 рекомендую!
36612,81549518,wb,5,,,"Девы, он бомбический, я такого не ожидала, еще начиталась, что якобы с металокерамическими колонками нельзя, хотела отказаться, потом на пункте попробовала, обалдела, ничему мои коронки не мешают, ощущения просто кайф, будет ли эффект, надо смотреть, но всем советую."
36613,81549518,wb,5,,,Массажёр просто супер рекомендую 👍
36614,81549518,wb,5,,,🔥🔥🔥
36615,81549518,wb,5,,,"Упаковано хорошо, без повреждений, работает хорошо 👍. Рекомендую продавца"
36616,81549518,wb,1,,,Бьёт током
36617,81549518,wb,5,,,"зарядки хватает на долго, можно использовать два режима массажа помогает!!!!"
36618,81549518,wb,5,,,"Нужная вещь и как мне кажется головная боль перестала беспокоить,лично мне не подошло(клапан железный потому что),а описание сама не прочла,подарила дочке и она довольна"
36619,81549518,wb,2,,,Если честно нет не понравился она прям как бы током ударивает она не очень я просто жалею что я эту заказала и брала теперь возврат нельзя
36620,81549518,wb,5,,,"Купил массажер просто хотел что то новое. Но что то пошло не так. Я был в ужасе от возможно ти этого не дорогого дивайса. Этот дивайс ни только лечит , он превращает человека в зависимость. Поробывав эти ощущения ,хочется снова и снова. Ловите лайвхак ! Покрутите ошейник левее или правее на сантиметров 5. И вы охренеете."
36621,81549518,wb,5,,,Классная вещь! Спасибо.
36622,81549518,wb,5,,,"Кайфовый, работает."
36623,81549518,wb,5,,,"Массажер хороший. Несколько уровней мощности. Правда, рекомендовал бы использовать с медиагелем, а то кожу жарить начинает. Однако, это как по мне, у других, может, нормально все 😉"
36624,81549518,wb,5,,,"Массажёр просто 🔥🔥🔥 всё нравится, настроила комбинированный режим и каждый день делаю массаж, шее намного легче стало и не скрипит, как раньше 😂😀 к покупке рекомендую однозначно 👍👍👍 пользуюсь уже две недели, работает отлично, зарядка работает, как надо, берите обязательно!!!"
36625,81549518,wb,5,,,"Хорошая штука, приятный массаж"
36626,81549518,wb,5,,,Просто бомба. Очень рекомендую.
36627,81549518,wb,5,,,Супер!!!
36628,81549518,wb,5,,,Пишу после недельного использования! Работает на отлично! Использую комбинированный режим- прям бодрит. Рекомендую.
36629,81549518,wb,5,,,Класс!
36630,81549518,wb,5,,,"Прекрасная штука,отлично массирует мышцы шеи,спасибо производителю,рекомендую"
36631,81549518,wb,5,,,Получила
36632,81549518,wb,5,,,"Очень понравился. Покупала мужу в подарок. Сейчас приехал сын, прям балдеет от него. Спасибо"
36633,81549518,wb,5,,,"Очень классная штука. Фактически это не массажёр, а микротоки, то есть механического массажа нет. Но я специально для этого и брала. В зоне шеи проходит блуждающий нерв, его стимуляция, вероятно, должна уменьшать головную боль и боль в принципе. Пока все ожидания оправданы. На втором режиме комфортно-приятные покалывания, их сложно описать, надо почувствовать. Удобно, что можно спокойно ходить."
36634,81549518,wb,5,,,Всё пришло целое работает жене понравилось
36635,81549518,wb,5,,,Аппарат понравился всем теперь делаю массаж 😄👍
36636,81549518,wb,5,,,Часто пользуюсь. Нравится
36637,81549518,wb,5,,,"Массажер суперский, даже не ожидала. Инструкция на русском языке, все понятно описано.Положили маску в подарок. Спасибо."
36638,81549518,wb,5,,,"Офигенный аппарат, реально расслабляет шею, я постоянно за компьютером, теперь это мое спасение, надеваю на шею и работаю. Превзошёл мои ожидания. Сто процентов рекомендую!!!!"
36639,81549518,wb,5,,,"Отличный массажер , снимает напряжение в шее"
36640,81549518,wb,5,,,"Вчера выкупила массажор, зарядила и все классно он заработал как в поликлинике на физио. Посмотрим на сколько хатит, а пока все отлично."
36641,81549518,wb,5,,,Класнный масажер 🔥 Спасибо 😊
36642,81549518,wb,1,,,Пришло полное г. Работает одиннагрев деньги на воздух 👎👎👎
36643,81549518,wb,5,,,Пользуюсь примерно месяц. Очень довольна. Снимает напряжение в шее.
36644,81549518,wb,5,,,Приятно расслабляет шкю
36645,81549518,wb,5,,,"Подарила подруге подарок на др. Она в восторге. У нее постоянно болит шея , а этот массажер ее спасение 👍🏻"
36646,81549518,wb,5,,,"Прикольно, это микротоки, кому то не выносимо, мне нравится. Он не массажирует как таковой, только токовые импульсы разной силы"
36647,81549518,wb,5,,,Мужу в подарок взяла. Понравился.
36648,81549518,wb,5,,,"Массажёр хороший, мужу нравится."
36649,81549518,wb,1,,,"Товар пришел исправный, после 2 раз использования разрядился и не заряжается."
36650,81549518,wb,5,,,"Хороший, мощный мне понравился 👍"
36651,81549518,wb,5,,,"Возможно и хорошая вещь, оставила, но я не могу ей пользоваться, бьётся током."
36652,81549518,wb,5,,,Отлично справляется со своей задачей
36653,81549518,wb,5,,,"Супер массажер, массирую шею(голову), плечи, коленные и бедренные суставы, а также- мышцы; режим отключения или включения обогрева- держать - пока не прозвучит сигнал- это нужно делать при включенном аппарате.Заказала 2-ой... на подарок.... Большое спасибо, в том числе и за быструю доставку....и за подарочек..."
36654,81549518,wb,5,,,Отличная вещь
36655,81549518,wb,5,,,Нравится
36656,81549518,wb,5,,,Просто суперский!!!
36657,81549518,wb,5,,,Классный массажёр
36658,81549518,wb,5,,,Классная штука
36659,81549518,wb,5,,,Массажер🔥🔥🔥🔥🔥спасибо за подарочек! Советую покупку
36660,81549518,wb,5,,,Спасибо большое всё работает. И отдельное спасибо за подарок.
36661,81549518,wb,5,,,Супер штучка!
36662,81549518,wb,5,,,Понравился
36663,81549518,wb,5,,,"Второй день делаю массаж,пока всё очень нравится"
36664,81549518,wb,5,,,Брала на подарок. Очень нравится.
36665,81549518,wb,5,,,соответствует описанию
36666,81549518,wb,5,,,Классный массажер. Моя шея говорит спасибо😄
36667,81549518,wb,5,,,"Отличный массажёр. Есть проблемы с шеей ,очень спасает. Включаю на максимум . Если смочить шею водой эффект ещё лучше и мощнее. Правда заряда хватает на 4-5 процедур по 15 минут . В целом довольна покупкой"
36668,81549518,wb,5,,,Все работает
36669,81549518,wb,5,,,Супер👍👍
36670,81549518,wb,5,,,Классная вещь рекомендую
