,product_id,rating,advantage,disadvantage,comment
386,143533250,5,,,За свои деньги отлично работает. Расслабляет мышцы просто супер. Рекомендую.
387,143533250,2,,,"Медленный, не тянет"
388,143533250,5,,,"Взяла себе и на подарок)) прикольная штука)при работе мышцы напрягаются под массажем,а после уже расслабляються) ЛОР насадка тоже классная венщь"
389,143533250,5,,,"Заказывала со страхом, некоторые отзывы совсем не радовали, но решилась и … это просто мое спасение. С начального режима привыкала, затем проработала мышцы, ставила пока что на плечевой пояс, но эффект уже с первой процедуры. Ощущения как после хорошего( конечно не проф. массажа) Товар на максимальную оценку"
390,143533250,4,,,Приехал вовремя но есть но шнур брак пришол как ево минят
391,143533250,5,,,Всё работает. Действие оказывает классное. Спасибо за доставку
392,143533250,5,,,"Эффект на лицо,как говорится) Давно искала способ быстро разгонять лимфу. Нашла и получила в дополнение гладкий рельеф и упругость. Спасибо"
393,143533250,5,,,"Супер!!! Советую у кого воротниковая зона в постоянном напряжении. Расслабляет, приводит мышцы в тонус. Работаю за компьютером по 8 часов, правая рука все время в напряжении(устанавить массажёр на воротниковую зону просто, даю себе 5-10 минут на отдых и можно работать дальше). Спасибо продавцу, упаковано хорошо."
394,143533250,5,,,Аппарат мне порекомендовала моя невролог. Почему я до сих пор не знала о таком чуде??? На малыша возлагаю большие надежды. Он заменяет и массаж и эффект иглоукалывания.
395,143533250,5,,,"Сразу опробовал, вещь просто отличная"
396,143533250,5,,,"Супер!!! Советую у кого воротниковая зона в постоянном напряжении. Расслабляет, приводит мышцы в тонус. Работаю за компьютером по 8 часов, правая рука все время в напряжении(устанавить массажёр на воротниковую зону просто, даю себе 5-10 минут на отдых и можно работать дальше). Спасибо продавцу, упаковано хорошо."
397,143533250,5,,,"Массажёр огонь! Пришел быстро,в полном комплекте. Инструкция на русском, сразу поняли как пользоваться прибором. Электроды все работают,и прям чувствуется эффект. Крутая штука!"
398,143533250,5,,,Всем доброго времени суток! Хочу написать про этот миостимулятор. Он действительно хорошо. Выполняет обещанные функции. Мне понравился и супруге тоже . Теперь разминаем себя этим миостимулятором . Рекомендую.
399,143533250,5,,,"В пользовании около недели. Однозначно 5 звезд!!! Брала в первую очередь для мужа(боли в пояснице) - говорит чувствует результат, стала меньше беспокоить. Я очень приятно удивлена! Насадка для носа тоже пригодилась, очень полезная вещь для всей семьи! Рекомендую!"
400,143533250,5,,,"Ребята всё отлично, упакован хорошо, работает отлично , проминает мышцу на 5 балов . С нашей медициной @ ….просто находка советую ,всем хорошей реабилитации дома !"
401,143533250,5,,,"Мне прибор очень понравился. Кто сравнивает с профессиональным - вы ценник вообще учитываете? Для домашнего применения - замечательно. Я взяла его не для похудения, в эту способность подобных аппаратов я не верю, но для облегчения боли - самое то. Ощущения от массажа просто удивили, 4 уровень мощности - максимум, что я выдержала. Ударный режим - ну реально, словно тебя бьют). Конечно, с одного раза чуда не произойдет, но даже после первого применения появилось чувство лёгкости. В общем, я аппаратом очень довольна."
402,143533250,5,,,"Получила массажёр. Опробовали все режимы,на всей семье. Каждый режим по разному работает. На каком то на 3 слабо, а на каком то можно получить покраснение и на 2 . Просто надо для себя лично подобрать интенсивность каждого режима. Семья довольна. Очень рады покупке. Однозначно рекомендую"
403,143533250,5,,,"Кааааайййфффф...🤤у меня мышечная дистония.Мышцы лица,шеи и весь грудной отдел страдает.Только ботулинотерапия...Сейчас всё обострилось и мышцы как бревна.Ручной массаж только усугубляет,растагивать,мазать,таблетки-всё бесполезно.Сеоодня только получила и сижу кайфую о того как мышцы до глубины пробивает.Цена просто смешная учитывая мощность и пользу данного массежера."
404,143533250,5,,,"Маленький но мощный, вобщем клëвый, всë как в описании!!!"
405,143533250,5,,,"О! Это то что должно быть в каждой семье! Домашний электрофорез и такой маленький малыш, но такой сильный и мощный"
406,143533250,5,,,Всё работает
407,143533250,5,,,Восторг! Спина ликует! Даже над коленками накладываю. Мышцы работают! Спасибо за качественный продукт.
408,143533250,5,,,"Это просто пушка, бомба, петарда. Как я тех него жила раньше. Прям после рабочего дня самое то. Лучше если кто то делает тебе массаж, но можно и самой. Берите не пожалеете."
409,143533250,5,,,"Очень понравился массажер. Удобно что появились ЕМS и TENS . Пользуемся. Нареканий нет. Прост в использовании, польза огромная. Пришел в хорошей упаковке. Все в целости. Спасибо поставщикам."
410,143533250,5,,,"Самая удачная покупка года ! Супер , довольны все члены семьи ! За ЛОР насадку отдельное спасибо"
411,143533250,5,,,"Очень хороший прибор, поставил меня на ноги. Продолжительное время мучился со спиной, не мог ездить за рулём, да и вообще находиться в сидячем состоянии более 30мин.по всей видимости было какое-то защимление в поясничном отделе. После 2 недель применения этого массажера всё восстановилось."
412,143533250,5,,,"Хорошая штука, надо только разобраться по режимами, а так прилепил и ходи свои дела делай. Очень удобно!"
413,143533250,5,,,"Товар выглядит гораздо лучше недорогих решений. И да, именно с данным продавцом можно иметь дело, отвечает и решает все вопросы"
414,143533250,5,,,Покупкой довольна. За 3 дня снял всё спазмы. Рука просто отстегивалась и шея болела. Думала на б/л отправят. После массажера необходимость визита к врачу отпала. Спасибо вам.
415,143533250,5,,,"Очень даволна массажером, честно не ожидала такого эффекта, рекомендую иметь у себя каждому кто заботится о здоровье"
416,143533250,5,,,"Прекрасный аппарат,все функции плавно работают,приятные токи,удобно для домашнего использования,пока не подводит,надеюсь не подведёт,лицо говорит спасибо при каждом использовании."
417,143533250,5,,,"Пробовала в гостях, все хотела такой же, наконец-то купила, испробовала, рекомендую. Спасибо, все пришло в целости и сохранности!!!"
418,143533250,5,,,"Очень даволна массажером, честно не ожидала такого эффекта, рекомендую иметь у себя каждому кто заботится о здоровье"
419,143533250,5,,,"Хороший массажер, понравился. Много режимов. Удобен в исползовании. Мышцы приятно сокращаются."
420,143533250,5,,,Мне 65 лет. Живу на 5 этаже в доме без лифта. Каждый поход в магазин или аптеку это было мучение. У меня хронический артроз коленных суствов. Пользуюсь уже больше 3 недель и с каждой процедурой становится легче. Так же соседке делаю процедуры на плечо. Тоже жовольная ходит. Подскажите а курс сколько дней и сколько надо отдыхать между ними?
421,143533250,5,,,"Получили миостимулятор, упакован был отлично, никаких повреждений не обнаружено даже на коробке, сам аппарат рабочий, инструкция на русском, все вполне доходчиво написано, все режимы выполняют свои функции на 5+++, на первой скорости уже пробивает , так что те, кто пытается начать с третей не удивительно, что появляются ожоги или травмы, замечательный аппарат,однозначно рекомендую к покупке, за такую цену , просто строго следуете инструкции и всем здоровья"
422,143533250,5,,,После работы само то. Спину разминает как заправский костоправ! Рекомендую.
423,143533250,5,,,Пришло быстро. Все отлично работает. Полная комплектация. Все режимы действуют. При возникновении вопроса очень быстро и профессионально помогли. Покупкой очень довольна. Спасибо за товар. Рекомендую. Покупайте. Не пожалеете.
424,143533250,5,,,Отличный аппарат
425,143533250,5,,,"Отличный прибор. До этого был похожий, но этот лучше. Пользуюсь регулярно. В эксплуатации прост. Советую всем у кого есть проблемы, не пожалеете."
426,143533250,5,,,"Только сегодня забрали массажёр и уже использовали). Эффект однозначно,есть.Берём такой не в первый раз.покупали родителям.им очень помогает снять напряжение мышц спины, ног. По их рекомендации взяли и себе. Мужу помог при мышечном спазме в пояснице.спасибо продавцу за отличный товар!"
427,143533250,5,,,"Назначили физпроцедуры.Показал аппарат физиотерапевту.Сказал что с таким прибором,можно и без работы остаться.Ощущения приятные.Рекомендую!!!👍"
428,143533250,5,,,Хорошая вещь 👍
429,143533250,4,,,Не регулируется
430,143533250,5,,,"Отличный, советую"
431,143533250,5,,,"Пришел ни как на фото, но на много лучше. Спасибр продавцу❤️"
432,143533250,1,,,Половина функций не работает. Такие же аппараты в других магазинах есть
433,143533250,5,,,"Беру уже второй, на подарок. Нужная вещь в доме."
434,143533250,1,,,"сломана, работает только если жать на - или на +"
435,143533250,5,,,"Понравился массажёр, хоть ещё три заказывай , чтобы родные не ругались между собой. Инструкция есть. Спасибо"
436,143533250,2,,,"Когда пришел товар, проверила его не сразу, затем обнаружила, что не работает 4 режима. Написала продацу о том, что хотела бы вернуть товар, но начились какие-то разговоры о том, что нужно внимательно читать слайды и что там было указано, что несколько режимов не работает. В итоге возврат так и не сделали. Попробовала повключать на тех режимах, которые работают, нужного и ожидаемого эффекта не заметила. Потрачены деньги в пустую. Не понимаю за что ставят 5 баллов и пишут о целебных и вау эффектах, если их нет…"
437,143533250,5,,,Товар хороший.Только липучки быстро высыхают.
438,143533250,5,,,Все хорошо спасибо
439,143533250,5,,,Все отлично работает!Устройство супер!
440,143533250,2,,,"Работает только на одном режиме иглоукалывание,на остальных после 15секунд отключается,,🤷"
441,143533250,5,,,Хороший прибор! Заказываю уже 3й.для себя и в подарок! Всем очень нравится!
442,143533250,4,,,"Пользуюсь 2 недели, в целом все хорошо работает, кроме режима акупрессура, на нем аппарат выключается, за это снизила балл, а так отлично"
443,143533250,5,,,Хороший массажёр
444,143533250,5,,,"Я влюбилась в него с первого применения! Отлично работает. Релакс полнейший. Продавцу спасибо, хороших продаж и судя по другим отзывам внимательных клиентов)) Написано же на фото с котиком что два режима не работают."
445,143533250,5,,,"Пожалуй лучшее соотношение цены и качества. Много что брала и подороже, но этот малыш творит чудеса. У мамы не поднималась рука без боли. Сделали курс на плечевой сустав, сейчас всё отлично. Переходим на позвоночник. Рекомендую однозначно!"
446,143533250,1,,,"Он выключается через каждые 10-15 секунд! Включен в розетку, батарейки тоже есть, всё равно выключается ("
447,143533250,5,,,Классная штука.
448,143533250,5,,,За свои деньги топ.
449,143533250,5,,,"Замечательная штучка. Жаль, что электродов хватает ненадолго. Заказала дополнительные. Может на это и рассчитано, чтобы чаще покупали электроды."
450,143533250,5,,,"Супер купила сразу запасные электроды лечим спину, кто говорит бьёт током больно тот не знает что такое электрофорез это кайф, это и есть лечение током и стимуляция глубоких мышц, гуаша самая идеальная для меня, напряжение снимает отлично! Советую всем, жаль что не работает для лор если будут с лор обязательно возьму ещё!"
451,143533250,1,,,"Пришлите инструкцию, как и на какую область воздействовать для наилучшего результата?"
452,143533250,5,,,"Пришло все целое, работает. Муж забрал сразу себе, он водитель, ему для спины подарок просто."
453,143533250,4,,,Очень часто лагает и выключается сам по себе
454,143533250,5,,,Отличный прибор! работает хорошо
455,143533250,1,,,в комплекте нет зарядки! в возрате отказали отказали
456,143533250,1,,,Продавец игнорирует нужен возврат так как товар пришел не рабочий
457,143533250,1,,,Почему-то аппарат сам выключается примерно после минуты работы причём и про работе на батарейках и от сети. Так жаль. Покупала родителям. Постоянно включать и выбирать режимы пожилым людям неудобно
458,143533250,5,,,Работает👍
459,143533250,5,,,"Классный массажёр, мужу понравился, уже испытал. Товар пришёл хорошо упакован, спасибо продавцу за качественную доставку. Рекомендую продавца."
460,143533250,1,,,Фигня
461,143533250,1,,,"Товар пришёл не рабочий, заряжала больше 5 часов, но так и не включился. Буду возвращать."
462,143533250,5,,,Отличный массажёр. Многофункциональный🔥👍
463,143533250,1,,,"пришел уже использованный б\у , без зарядки , возврат не делают"
464,143533250,5,,,Крутая штука
465,143533250,5,,,Работает
466,143533250,5,,,хорошо упакован все режимы работают полный комплект Спасибо
467,143533250,1,,,На внешний вид не чего)
468,143533250,5,,,Хороший прибор.
469,143533250,4,,,"Работает 1 режим, но продавец отвечает на все вопросы"
470,143533250,3,,,В сосен первого включения установил режим Слиминг и аппарат поработал пол минуты и завис с последующим выключением. Так попробовал несколько раз аппарат глючит на этом режиме. Остальные режымы вроде работают
471,143533250,5,,,Просто класс!
472,143533250,5,,,"Отказалась, поскольку обнаружились противопоказания"
473,143533250,4,,,"Упакован идеально в защитную плёнку и коробка отличная. Все сразу 4 липучки не работают(есть проблемы с левым входом для провода) но мне достаточно 2-х, поэтому оставила аппарат."
474,143533250,2,,,Бьёт током доже на маленькой мощности. И электрод не работает. Как вернуть?
475,143533250,5,,,"Замечательный товар, маме помогает лечить ногу после уколов."
476,143533250,5,,,"Брал прибор с русским меню. Инструкция на русском. Остальное как в описании, все устраивает."
477,143533250,5,,,Очень хороший сначала купила маме в подарок попробовали заказала себе спасибо продавцу большое
478,143533250,2,,,Отправили не то ! Списали за возврат
479,143533250,5,,,"Хорошая упаковка, все понятно по инструкции, работает, вообщем всё устроило."
480,143533250,5,,,Все отлично
481,143533250,3,,,"Не работают три программы. А писали только про Слимминг. В итоге не работает (выпоючается практически сразу) Аккупрессура, Иммунитет, Слимминг… Ну, как то , не згаю даже, как оценить … немного расстроилась"
482,143533250,5,,,"Быстрая доставка, все хорошо работает, советую"
483,143533250,5,,,"Отличная вещь и очень помогает,прям рекомендую не пожалеете"
484,143533250,5,,,"Муж доволен, чтотне надо ходить на физио, прибор теперь есть дома"
485,143533250,5,,,Работает отлично. Всё как и хотела.
486,143533250,4,,,"Спасибо, родители остались довольны, единственный минус это мыть гелевые липучки, но в целом, товаром довольны!"
487,143533250,5,,,Очень рада покупке. Брала маме в подарок. Мама довольна. Решила заказать и себе такой. Спасибо за товар и за быструю доставку. Всем рекомендую к заказу этот аппарата
488,143533250,5,,,Предпочла другой массажер.
489,143533250,5,,,Класс.
490,143533250,1,,,"Постоянно отключается, вне зависимости от какого источника работает."
491,143533250,5,,,👍👍👍👍👍
492,143533250,5,,,Все отлично.
493,143533250,5,,,"Все работает, от батареек, можно от зарядки, на русском языке, несколько программ, все понятно"
494,143533250,5,,,"Пользуемся процедурой "" фитнес"" - понравилось"
495,143533250,5,,,Очень довольны
496,143533250,5,,,"очень удобен в использовании, если сразу читать инструкцию по применению! пришёл упакованный, в целости и сохранности. 10 из 10."
497,143533250,4,,,На максимуме выключается
498,143533250,4,,,Некоторые режимы отключаться через 10 секунд
499,143533250,4,,,Не работает режим слимминг
500,143533250,5,,,
501,143533250,1,,,"Один электрод не работает. Очень низкого качества, расстроена покупкой."
502,143533250,5,,,"Мне очень понравился, спасибо за хороший товар"
503,143533250,5,,,Хорошо сокращает мышцы и приводит в тонус
504,143533250,5,,,"Очень классный аппарат. От сидячей работы сильно болит шея, спина. Буду вечером делать массажик. Режимы проверила комфортно, можно увеличить или уменьшить приятное волновое покалывание. Я аллергик со стажем мучаюсь с носом, а тут и насадочка есть и для носа, но почему-то выключается через 15 секунд работы😔именно на этом режиме (время меняла и 5,10, через 15 секунд выключается). Спасибо производителю и WB"
505,143533250,4,,,Не работает две программы
506,143533250,1,,,Пришёл не такой модели что заказывала
507,143533250,5,,,"Хороший, превзошол все ожидания! Реально работает, рекомендую! 👍"
508,143533250,5,,,Огонььььь
509,143533250,5,,,"Пользуюсь, нравится"
510,143533250,5,,,"Понравилось,что был упакован хорошо. Пока всё нравится, всё работает. Посмотрим, как надолго хватит."
511,143533250,5,,,Качественный товар рекомендую
512,143533250,5,,,"Классный препарат! Как настоящее физиотерапия в поликлинике. Простой в обращении, всё на русском языке. Получила всё целое,упаковано хорошо всё комплектующие на месте каждая деталь в пакетике. Сделано добротно, пользуюсь почти два месяца! До этого покупала китайский с ковриком за 446р прослужил месяц и ""крякнул"". Посмотрим сколько Здравник проработает. Хотелось бы что бы подольше ведь цена почти тысяча рублей."
513,143533250,5,,,"Массажёр хороший, но есть один минус два режима после нескольких секунд выключают массажёр, остальные режимы работают исправно."
514,143533250,5,,,"Пока работает и вроде не плохо, но на какое время не могу сказать. А вот в инструкции желательно все-таки указать места где крепить электроды , то есть например : ""спина "" ; ""колено "" , ! ! и прочие. Это пожелания от покупателя! Спасибо, продавца рекомендую"
515,143533250,3,,,Почему гель не положили?
516,143533250,5,,,"Редко пишу отзывы, но тут душа не выдержала. Не ожидала такого эффекта, массирует очень хорошо. Большое спасибо продавцу от меня и моего больного плеча 🩷"
517,143533250,5,,,"массажер суппер, очен хорошо все массирует, рекомендую, спасибо продавцу и вб!!"
518,143533250,4,,,До конца не разобрался
519,143533250,3,,,Пришел совсем другой. При использовании ток чувствуется только на одном выходе.
520,143533250,5,,,"Товар пришёл, все целое. Уже испытал, работает отлично! Большое спасибо продавцу!"
521,143533250,5,,,"Пробуем, пока нравиться! Пришет хорошо упаковал, все как на картинках"
522,143533250,5,,,Аппарат хороший и не дорого эффект и мощь почувствовал в первый день. Но для новечков в этом можно было и в комплекте положить специальный гель хотя бы маленький
523,143533250,1,,,Только открыли он сразу слетел. Всё хлипкое
524,143533250,5,,,"Вещь хорошая действительно работает, рекомендую."
525,143533250,2,,,"Не работает три режима. Брала два разных, оказалось что массажер за более низкую стоимость работает лучше чем этот. В покупке разочаровалась."
526,143533250,5,,,Крутая штука всей семье понравилась рекомендую Ну прям 🔥 Минусов вообще нету
527,143533250,5,,,"Возврат, по причине - не подошел в использовании. Аппарат пришел целый, рабочий и быстро. Спасибо огромное продавцу, и менеджеру который помогал оформить возврат. Хорошее отношение к клиенту, который не стал покупателем, очень редкое и ценное качество) Спасибо еще раз) В любом случае, вернемся к вам за покупками.) 🤝"
528,143533250,5,,,Пока не пользовался...Но выглядит много обещаючи...Спасибо за доставку!
529,143533250,5,,,"От души конечно что радует это вещь, что так и работает. но и все бы товары были тоже прекрасно запакованы были бы"
530,143533250,3,,,"Работает только один режим,но если учесть,что оригинал стоит 19-23 к,то всё норм))) Всё равно спасибо"
531,143533250,5,,,"Аппарат хороший, но пока понять не могу есть результат или нет"
532,143533250,5,,,Классный массажор напряжения самое то снимать я брала для спины у меня в основе больше сидячая работа советую👌👍💞🤝
533,143533250,5,,,"Штука огонь... тот же физио кабинет как в больницах, только дома. Не работает один режим( отключается через 1 минуту), но это не критично. Накладки изнашиваются раньше срока ( срок 6 мес), но можно заказать другие. Свекровь с невесткой тоже заказали такие."
534,143533250,5,,,Все упаковано отлично! Режимы все работают. Спасибо!
535,143533250,1,,,"Бесполезная вещица. Пару дней проработала, а потом перестала. Даже не заряжается"
536,143533250,4,,,"Хорошая штука , но датчики вообще не держатся"
537,143533250,5,,,"Здравствуйте, очень понравилась Терка, помощь на кухне"
538,143533250,5,,,"Заказывала Тарго здравник,пришел вот такой,,здоровье,,НО я рада.Все работает.А главное что и от сети тоже.Провода достаточно длинные.Все супер.Рекомендую."
539,143533250,5,,,"Пришло вовремя, упаковка идеальная, не рваная не мятая. На работоспособность проверил, мощная штука😁"
540,143533250,5,,,"Спасибо за прибор,но хотелось бы более подробную инструкцию."
541,143533250,5,,,"Аппарат хороший,но подушечки на полной мощности быстро выходят из строя,то током бьет,то вообще нет реакции,а на меньшей слабовато массирует..заказал сразу запасные,но они не такие,не хватает мощности для них. Ищу подходящие подушечки теперь.."
542,143533250,5,,,Соответствует заявленным характеристикам
543,143533250,5,,,Рекомендую. Спасибо
544,143533250,1,,,Работают только 3 режима. Остальные не работают. Все это такая топорная работа
545,143533250,5,,,"Мощный, прикольный Пришел целый, работает Рекомендую"
546,143533250,4,,,"Прибор пришел хорошо упакованный, целый. Но отсутствует инструкция по использованию. Как пользоваться? Методом научного тыка?"
547,143533250,5,,,Супер вещь! Бьёт током. Режимы разные. Спасибо продавцу и ВБ👍☺
548,143533250,5,,,Просто суперский
549,143533250,5,,,"Классный массажер, прям то что мне нужно было, мужу тоже понравился. Супер просто"
550,143533250,5,,,Все супер 👍 Но! Почему нету насадки под электроды ??? Где их можно купить???
551,143533250,5,,,"Отличный массажёр. У меня быстро потеряли липкость аппликаторы, но вышла из положения с помощью токопроводящего геля . Наношу немного на аппликаторы и они прилипают, и свою функцию выполняют."
552,143533250,5,,,"подходит для домашнего использования. понятная инструкция, понятный интерфейс."
553,143533250,5,,,"Все пришло в целости Отлично упаковано Опробовали на спине почему то левая сороеа присоски активно оттдают импульс а другая сторона присосок не особо работает чтоли , не пойму пока"
554,143533250,4,,,"Хорошо упаковано, работает. Рекомендую"
555,143533250,5,,,"Один режим не работает, остальное все отлтчно, работает"
556,143533250,5,,,"Недорого, работает"
557,143533250,4,,,"Увидела у сестры, захотела тоже. Но я в основном брала из-за Ик излучателя. У неё он не работал, думала может мне повезет, но и мне не повезло, делала все по инструкции, но он два раза мигнул и выключился. Коробка была запечатна, но на Ик излучателе не было одного стаканчика."
558,143533250,5,,,"Супер штука, особенно у кого сидячая работа и шея постоянно в напряжение 👍"
559,143533250,5,,,"Прислали другой аппарат, можно поменять? Мне нужен пульт как заявлено в карточке товара. Спасибо"
560,143533250,5,,,"Отличный массажер, все работает. Брала маме на подарок, она осталась очень довольна"
561,143533250,1,,,"Отличный товар все работает, упаковка коробка качественная, заказала ещё комплект. Отличный подарок близким. Спасибо продавцу ) рекомендую."
562,143533250,5,,,"Это бомба. Сначала не очень приятно, а даже болезнено, но всё прошло 👍🏼 и теперь это чистой воды удовольствие 🤝🏼❤️ А вообще, первый раз испытывала на муже 🤣 не поверила что действительно такие ощущения."
563,143533250,3,,,выключается при подключении проводов для носа
564,143533250,5,,,"Как и предупреждал продавец, есть не рабочие режимы..в остальном, все отлично. Хочу уточнить, а можно ли купить отдельно липучки? Для запаса. С каждой приклейкой..они менее липкие. Спасибо."
565,143533250,3,,,"Хороший аппарат,нооо,в нем нет аккумулятора,поэтому он работает только от розетки ,или от барареек. 2 провода это очень здорово,я на это и повелась,но работают они по очереди,сразу два не работают,может это только у меня.Упакован хорошо, в комплекте есть все ,что указанно в инструкции."
566,143533250,5,,,Хороший аппарат!
567,143533250,5,,,Отличный аппарат!!!
568,143533250,5,,,"Очень классный прибор, я в восторге!!! Всём советую."
569,143533250,2,,,Отклеивается от кожи
570,143533250,5,,,"Мне массажёр понравился. Не все ещё функции опробовала, но то, что попробовала, просто класс! Надеюсь, работать и радовать меня будет долго."
571,143533250,5,,,Шпарит жестко
572,143533250,5,,,Классная вещь. Ëще бы научиться пользоваться. 😃
573,143533250,5,,,"Пришёл в целости и сохранности, до фига шнуров, надо разбираться, спасибо."
574,143533250,4,,,"Все нормально, прибор работает. Искала специально Российский, но пришел Китайский. Правда инструкция на русском языке"
575,143533250,5,,,Отлично папе понравился очень.
576,143533250,5,,,"Отличный аттракцион!! Очень необычные ощущения, пока не понятно помогает или нет, подождем)"
577,143533250,5,,,"Массажер классный, все в комплекте. Коробка и упаковка отличная. Инструкция на русском языке. Даже есть массажные тапочки. Все работает. Нам понравилось все👍"
578,143533250,3,,,Починить канешно не проблема если товар не проходит проверку перед отправкой по идее достал включил работает а тут нет сам функционал за эти деньги хороший
579,143533250,4,,,Вещь хорошая помогает но так бывает сильно бьёт аж орать охота
580,143533250,2,,,"Из 8 режимов работает 4, и из 4 электродов рабочих только 2"
581,143533250,5,,,Очень хороший аппаратик
582,143533250,5,,,"Всё целое, упоковано,работает.Спасибо"
583,143533250,5,,,Офигенный апарат рекомендую
584,143533250,5,,,"Хорошо упакован, взяли в подарок"
585,143533250,5,,,Очень понравилось. Супер
586,143533250,5,,,Отличный аппарат. Пользуемся всей семьей! У мужа очень болели колени сейчас все хорошо. Спасибо 🙏
587,143533250,5,,,"За такую цену это просто подарок. У меня очень болело плечо, спортивная травма. Полтора года давали таблетки в поликлинике, результата ноль. Этим аппаратом сделала два курса по 10 дней и забыла о боли. Рекомендую"
588,143533250,3,,,"Не могу оценить. Поработает 20-30 секунд и выклбчается. Даже новын батарйки посьавили, все-равно"
589,143533250,5,,,Обалденный приборчик. Полюбила его с первого применения. Даже на работу его беру с собой)
590,143533250,2,,,Ужасный китай
591,143533250,5,,,Крутой дай Бог чтоб работал спасибо за лапки оч расслабляют
592,143533250,5,,,"Доставка быстрая, упаковка заводская, все работает. Цена отличная Пользуюсь 2 дня, эффект позже. Спасибо! Рекомендую."
593,143533250,5,,,Обалденная штука. Просто обалденная. Не работает только один режим акупрессура. Но это не столь важно. Пришло за один день. Огромная благодарность!!!
594,143533250,5,,,"Быстрая доставка. Товар отличного качества, упаковка целая. Спасибо продавцу!"
595,143533250,5,,,"Мой личный массажист теперь всегда под рукой. Жаль что не работает ЛОР насадка, но зато и цена в два раза ниже. Забыла что такое судароги в ногах, скованность мышц, боли в пояснице. Спасибо"
596,143533250,3,,,"Упакован хорошо, все детали на месте. Некоторые режимы не работают, выключаются через пару секунд. Оформила возврат. Не считая брака вещь хорошая"
597,143533250,1,,,Пришел без батареек без коробка разбитая
